profit_target,stop_loss,initial_capital,final_value,total_pnl,total_return_pct,annualized_return_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,calmar_ratio,volatility_pct,total_trades,winning_trades,losing_trades,win_rate_pct,avg_win,avg_loss,largest_win,largest_loss,profit_factor,avg_days_in_trade,positive_months,total_months,positive_months_pct,best_month_pct,worst_month_pct,avg_monthly_return_pct
0.2,-0.3,10000,14513.000000000044,4513.000000000044,45.130000000000436,126.18262772375894,2.511690113690718,5.668542396957575,-4.9701038497849295,25.388328199463924,34.175097212843625,31,12,19,38.70967741935484,510.81666666666655,-84.8657894736842,1781.3999999999996,-433.3,3.8015442339297336,14.129032258064516,4,5,80.0,15.42032845095429,-1.6900931414055131,7.9005487084298895
0.2,-0.2,10000,14550.70000000004,4550.700000000041,45.50700000000041,127.47211683701067,2.5186512344466663,5.593448381325129,-5.474200283615101,23.285979729048112,34.32909752139198,31,12,19,38.70967741935484,510.81666666666655,-82.81315789473685,1781.3999999999996,-355.7999999999998,3.8957704407512144,13.193548387096774,4,5,80.0,15.42032845095429,-0.33698860951096865,7.939002471599794
0.2,-0.1,10000,14638.70000000004,4638.700000000041,46.387000000000405,130.4975805273827,2.562381169681606,5.718054875642182,-5.474200283615101,23.838656564681543,34.255426492005824,31,12,19,38.70967741935484,510.81666666666655,-78.18157894736842,1781.3999999999996,-355.7999999999998,4.1265609747887835,13.096774193548388,5,5,100.0,15.42032845095429,0.26575524489900193,8.059551242481788
0.3,-0.3,10000,14513.000000000044,4513.000000000044,45.130000000000436,126.18262772375894,2.511690113690718,5.668542396957575,-4.9701038497849295,25.388328199463924,34.175097212843625,31,12,19,38.70967741935484,510.81666666666655,-84.8657894736842,1781.3999999999996,-433.3,3.8015442339297336,14.129032258064516,4,5,80.0,15.42032845095429,-1.6900931414055131,7.9005487084298895
0.3,-0.2,10000,14550.70000000004,4550.700000000041,45.50700000000041,127.47211683701067,2.5186512344466663,5.593448381325129,-5.474200283615101,23.285979729048112,34.32909752139198,31,12,19,38.70967741935484,510.81666666666655,-82.81315789473685,1781.3999999999996,-355.7999999999998,3.8957704407512144,13.193548387096774,4,5,80.0,15.42032845095429,-0.33698860951096865,7.939002471599794
0.3,-0.1,10000,14638.70000000004,4638.700000000041,46.387000000000405,130.4975805273827,2.562381169681606,5.718054875642182,-5.474200283615101,23.838656564681543,34.255426492005824,31,12,19,38.70967741935484,510.81666666666655,-78.18157894736842,1781.3999999999996,-355.7999999999998,4.1265609747887835,13.096774193548388,5,5,100.0,15.42032845095429,0.26575524489900193,8.059551242481788
0.4,-0.3,10000,14513.000000000044,4513.000000000044,45.130000000000436,126.18262772375894,2.511690113690718,5.668542396957575,-4.9701038497849295,25.388328199463924,34.175097212843625,31,12,19,38.70967741935484,510.81666666666655,-84.8657894736842,1781.3999999999996,-433.3,3.8015442339297336,14.129032258064516,4,5,80.0,15.42032845095429,-1.6900931414055131,7.9005487084298895
0.4,-0.2,10000,14550.70000000004,4550.700000000041,45.50700000000041,127.47211683701067,2.5186512344466663,5.593448381325129,-5.474200283615101,23.285979729048112,34.32909752139198,31,12,19,38.70967741935484,510.81666666666655,-82.81315789473685,1781.3999999999996,-355.7999999999998,3.8957704407512144,13.193548387096774,4,5,80.0,15.42032845095429,-0.33698860951096865,7.939002471599794
0.4,-0.1,10000,14638.70000000004,4638.700000000041,46.387000000000405,130.4975805273827,2.562381169681606,5.718054875642182,-5.474200283615101,23.838656564681543,34.255426492005824,31,12,19,38.70967741935484,510.81666666666655,-78.18157894736842,1781.3999999999996,-355.7999999999998,4.1265609747887835,13.096774193548388,5,5,100.0,15.42032845095429,0.26575524489900193,8.059551242481788
