dte,stop_loss,dte_min,iv_percentile,initial_capital,final_value,total_pnl,total_return_pct,annualized_return_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,calmar_ratio,volatility_pct,total_trades,winning_trades,losing_trades,win_rate_pct,avg_win,avg_loss,largest_win,largest_loss,profit_factor,positive_months,total_months,positive_months_pct,best_month_pct,worst_month_pct,avg_monthly_return_pct,avg_days_in_trade
20,-0.4,9,20,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,9,30,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,9,40,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,9,50,10000,9926.153972935193,-73.84602706480655,-0.7384602706480655,-0.8570549990951415,-1.083578331043355,-0.5058696435160644,-2.03836940719311,0.40577130430557296,2.585286910034795,6,2,4,33.33333333333333,101.3957780985827,-65.25939581549181,192.8472205897652,-89.86050580822034,0.7768672758269126,0,10,0.0,0.0,-0.5780257895763308,-0.05780257895763308,3.1666666666666665
20,-0.4,9,60,10000,9880.287992842657,-119.71200715734267,-1.1971200715734267,-1.3888573074900323,-2.6843867127811576,-0.2642062981946759,-1.1971200715734267,1.160165417379225,1.2654642490478853,1,0,1,0.0,0.0,-117.1120071573419,0.0,-117.1120071573419,0.0,0,10,0.0,0.0,-1.197120071573432,-0.1197120071573432,3.0
20,-0.4,9,70,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,9,80,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,9,90,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,9,100,10000,9895.21037555924,-104.78962444076024,-1.0478962444076023,-1.215880355444987,-2.9184928385321864,-0.28822099362957015,-1.0478962444076023,1.160306053136348,1.1042876760681268,1,0,1,0.0,0.0,-102.1896244407587,0.0,-102.1896244407587,0.0,0,10,0.0,0.0,-1.0478962444075979,-0.10478962444075979,3.0
20,-0.4,9,110,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,10,10,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,10,20,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,10,30,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,10,40,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,10,50,10000,9926.153972935193,-73.84602706480655,-0.7384602706480655,-0.8570549990951415,-1.083578331043355,-0.5058696435160644,-2.03836940719311,0.40577130430557296,2.585286910034795,6,2,4,33.33333333333333,101.3957780985827,-65.25939581549181,192.8472205897652,-89.86050580822034,0.7768672758269126,0,10,0.0,0.0,-0.5780257895763308,-0.05780257895763308,3.1666666666666665
20,-0.4,10,60,10000,9880.287992842657,-119.71200715734267,-1.1971200715734267,-1.3888573074900323,-2.6843867127811576,-0.2642062981946759,-1.1971200715734267,1.160165417379225,1.2654642490478853,1,0,1,0.0,0.0,-117.1120071573419,0.0,-117.1120071573419,0.0,0,10,0.0,0.0,-1.197120071573432,-0.1197120071573432,3.0
20,-0.4,10,70,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,10,80,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,10,90,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,10,100,10000,9895.21037555924,-104.78962444076024,-1.0478962444076023,-1.215880355444987,-2.9184928385321864,-0.28822099362957015,-1.0478962444076023,1.160306053136348,1.1042876760681268,1,0,1,0.0,0.0,-102.1896244407587,0.0,-102.1896244407587,0.0,0,10,0.0,0.0,-1.0478962444075979,-0.10478962444075979,3.0
20,-0.4,10,110,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,11,10,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,11,20,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,11,30,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,11,40,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,11,50,10000,9926.153972935193,-73.84602706480655,-0.7384602706480655,-0.8570549990951415,-1.083578331043355,-0.5058696435160644,-2.03836940719311,0.40577130430557296,2.585286910034795,6,2,4,33.33333333333333,101.3957780985827,-65.25939581549181,192.8472205897652,-89.86050580822034,0.7768672758269126,0,10,0.0,0.0,-0.5780257895763308,-0.05780257895763308,3.1666666666666665
20,-0.4,11,60,10000,9880.287992842657,-119.71200715734267,-1.1971200715734267,-1.3888573074900323,-2.6843867127811576,-0.2642062981946759,-1.1971200715734267,1.160165417379225,1.2654642490478853,1,0,1,0.0,0.0,-117.1120071573419,0.0,-117.1120071573419,0.0,0,10,0.0,0.0,-1.197120071573432,-0.1197120071573432,3.0
20,-0.4,11,70,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,11,80,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,11,90,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,11,100,10000,9895.21037555924,-104.78962444076024,-1.0478962444076023,-1.215880355444987,-2.9184928385321864,-0.28822099362957015,-1.0478962444076023,1.160306053136348,1.1042876760681268,1,0,1,0.0,0.0,-102.1896244407587,0.0,-102.1896244407587,0.0,0,10,0.0,0.0,-1.0478962444075979,-0.10478962444075979,3.0
20,-0.4,11,110,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,12,10,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,12,20,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,12,30,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,12,40,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,12,50,10000,9926.153972935193,-73.84602706480655,-0.7384602706480655,-0.8570549990951415,-1.083578331043355,-0.5058696435160644,-2.03836940719311,0.40577130430557296,2.585286910034795,6,2,4,33.33333333333333,101.3957780985827,-65.25939581549181,192.8472205897652,-89.86050580822034,0.7768672758269126,0,10,0.0,0.0,-0.5780257895763308,-0.05780257895763308,3.1666666666666665
20,-0.4,12,60,10000,9880.287992842657,-119.71200715734267,-1.1971200715734267,-1.3888573074900323,-2.6843867127811576,-0.2642062981946759,-1.1971200715734267,1.160165417379225,1.2654642490478853,1,0,1,0.0,0.0,-117.1120071573419,0.0,-117.1120071573419,0.0,0,10,0.0,0.0,-1.197120071573432,-0.1197120071573432,3.0
20,-0.4,12,70,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,12,80,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,12,90,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,12,100,10000,9895.21037555924,-104.78962444076024,-1.0478962444076023,-1.215880355444987,-2.9184928385321864,-0.28822099362957015,-1.0478962444076023,1.160306053136348,1.1042876760681268,1,0,1,0.0,0.0,-102.1896244407587,0.0,-102.1896244407587,0.0,0,10,0.0,0.0,-1.0478962444075979,-0.10478962444075979,3.0
20,-0.4,12,110,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,13,10,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,13,20,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,13,30,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,13,40,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,13,50,10000,9926.153972935193,-73.84602706480655,-0.7384602706480655,-0.8570549990951415,-1.083578331043355,-0.5058696435160644,-2.03836940719311,0.40577130430557296,2.585286910034795,6,2,4,33.33333333333333,101.3957780985827,-65.25939581549181,192.8472205897652,-89.86050580822034,0.7768672758269126,0,10,0.0,0.0,-0.5780257895763308,-0.05780257895763308,3.1666666666666665
20,-0.4,13,60,10000,9880.287992842657,-119.71200715734267,-1.1971200715734267,-1.3888573074900323,-2.6843867127811576,-0.2642062981946759,-1.1971200715734267,1.160165417379225,1.2654642490478853,1,0,1,0.0,0.0,-117.1120071573419,0.0,-117.1120071573419,0.0,0,10,0.0,0.0,-1.197120071573432,-0.1197120071573432,3.0
20,-0.4,13,70,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,13,80,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,13,90,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,13,100,10000,9895.21037555924,-104.78962444076024,-1.0478962444076023,-1.215880355444987,-2.9184928385321864,-0.28822099362957015,-1.0478962444076023,1.160306053136348,1.1042876760681268,1,0,1,0.0,0.0,-102.1896244407587,0.0,-102.1896244407587,0.0,0,10,0.0,0.0,-1.0478962444075979,-0.10478962444075979,3.0
20,-0.4,13,110,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,14,10,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,14,20,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,14,30,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,14,40,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,14,50,10000,9926.153972935193,-73.84602706480655,-0.7384602706480655,-0.8570549990951415,-1.083578331043355,-0.5058696435160644,-2.03836940719311,0.40577130430557296,2.585286910034795,6,2,4,33.33333333333333,101.3957780985827,-65.25939581549181,192.8472205897652,-89.86050580822034,0.7768672758269126,0,10,0.0,0.0,-0.5780257895763308,-0.05780257895763308,3.1666666666666665
20,-0.4,14,60,10000,9880.287992842657,-119.71200715734267,-1.1971200715734267,-1.3888573074900323,-2.6843867127811576,-0.2642062981946759,-1.1971200715734267,1.160165417379225,1.2654642490478853,1,0,1,0.0,0.0,-117.1120071573419,0.0,-117.1120071573419,0.0,0,10,0.0,0.0,-1.197120071573432,-0.1197120071573432,3.0
20,-0.4,14,70,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,14,80,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,14,90,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,14,100,10000,9895.21037555924,-104.78962444076024,-1.0478962444076023,-1.215880355444987,-2.9184928385321864,-0.28822099362957015,-1.0478962444076023,1.160306053136348,1.1042876760681268,1,0,1,0.0,0.0,-102.1896244407587,0.0,-102.1896244407587,0.0,0,10,0.0,0.0,-1.0478962444075979,-0.10478962444075979,3.0
20,-0.4,14,110,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,15,10,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,15,20,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,15,30,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,15,40,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,15,50,10000,9926.153972935193,-73.84602706480655,-0.7384602706480655,-0.8570549990951415,-1.083578331043355,-0.5058696435160644,-2.03836940719311,0.40577130430557296,2.585286910034795,6,2,4,33.33333333333333,101.3957780985827,-65.25939581549181,192.8472205897652,-89.86050580822034,0.7768672758269126,0,10,0.0,0.0,-0.5780257895763308,-0.05780257895763308,3.1666666666666665
20,-0.4,15,60,10000,9880.287992842657,-119.71200715734267,-1.1971200715734267,-1.3888573074900323,-2.6843867127811576,-0.2642062981946759,-1.1971200715734267,1.160165417379225,1.2654642490478853,1,0,1,0.0,0.0,-117.1120071573419,0.0,-117.1120071573419,0.0,0,10,0.0,0.0,-1.197120071573432,-0.1197120071573432,3.0
20,-0.4,15,70,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,15,80,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,15,90,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,15,100,10000,9895.21037555924,-104.78962444076024,-1.0478962444076023,-1.215880355444987,-2.9184928385321864,-0.28822099362957015,-1.0478962444076023,1.160306053136348,1.1042876760681268,1,0,1,0.0,0.0,-102.1896244407587,0.0,-102.1896244407587,0.0,0,10,0.0,0.0,-1.0478962444075979,-0.10478962444075979,3.0
20,-0.4,15,110,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,16,10,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,16,20,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,16,30,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,16,40,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,16,50,10000,9926.153972935193,-73.84602706480655,-0.7384602706480655,-0.8570549990951415,-1.083578331043355,-0.5058696435160644,-2.03836940719311,0.40577130430557296,2.585286910034795,6,2,4,33.33333333333333,101.3957780985827,-65.25939581549181,192.8472205897652,-89.86050580822034,0.7768672758269126,0,10,0.0,0.0,-0.5780257895763308,-0.05780257895763308,3.1666666666666665
20,-0.4,16,60,10000,9880.287992842657,-119.71200715734267,-1.1971200715734267,-1.3888573074900323,-2.6843867127811576,-0.2642062981946759,-1.1971200715734267,1.160165417379225,1.2654642490478853,1,0,1,0.0,0.0,-117.1120071573419,0.0,-117.1120071573419,0.0,0,10,0.0,0.0,-1.197120071573432,-0.1197120071573432,3.0
20,-0.4,16,70,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,16,80,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,16,90,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,16,100,10000,9895.21037555924,-104.78962444076024,-1.0478962444076023,-1.215880355444987,-2.9184928385321864,-0.28822099362957015,-1.0478962444076023,1.160306053136348,1.1042876760681268,1,0,1,0.0,0.0,-102.1896244407587,0.0,-102.1896244407587,0.0,0,10,0.0,0.0,-1.0478962444075979,-0.10478962444075979,3.0
20,-0.4,16,110,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,17,10,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,17,20,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,17,30,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,17,40,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,17,50,10000,9926.153972935193,-73.84602706480655,-0.7384602706480655,-0.8570549990951415,-1.083578331043355,-0.5058696435160644,-2.03836940719311,0.40577130430557296,2.585286910034795,6,2,4,33.33333333333333,101.3957780985827,-65.25939581549181,192.8472205897652,-89.86050580822034,0.7768672758269126,0,10,0.0,0.0,-0.5780257895763308,-0.05780257895763308,3.1666666666666665
20,-0.4,17,60,10000,9880.287992842657,-119.71200715734267,-1.1971200715734267,-1.3888573074900323,-2.6843867127811576,-0.2642062981946759,-1.1971200715734267,1.160165417379225,1.2654642490478853,1,0,1,0.0,0.0,-117.1120071573419,0.0,-117.1120071573419,0.0,0,10,0.0,0.0,-1.197120071573432,-0.1197120071573432,3.0
20,-0.4,17,70,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,17,80,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,17,90,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,17,100,10000,9895.21037555924,-104.78962444076024,-1.0478962444076023,-1.215880355444987,-2.9184928385321864,-0.28822099362957015,-1.0478962444076023,1.160306053136348,1.1042876760681268,1,0,1,0.0,0.0,-102.1896244407587,0.0,-102.1896244407587,0.0,0,10,0.0,0.0,-1.0478962444075979,-0.10478962444075979,3.0
20,-0.4,17,110,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,18,10,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,18,20,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,18,30,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,18,40,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,18,50,10000,9926.153972935193,-73.84602706480655,-0.7384602706480655,-0.8570549990951415,-1.083578331043355,-0.5058696435160644,-2.03836940719311,0.40577130430557296,2.585286910034795,6,2,4,33.33333333333333,101.3957780985827,-65.25939581549181,192.8472205897652,-89.86050580822034,0.7768672758269126,0,10,0.0,0.0,-0.5780257895763308,-0.05780257895763308,3.1666666666666665
20,-0.4,18,60,10000,9880.287992842657,-119.71200715734267,-1.1971200715734267,-1.3888573074900323,-2.6843867127811576,-0.2642062981946759,-1.1971200715734267,1.160165417379225,1.2654642490478853,1,0,1,0.0,0.0,-117.1120071573419,0.0,-117.1120071573419,0.0,0,10,0.0,0.0,-1.197120071573432,-0.1197120071573432,3.0
20,-0.4,18,70,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
20,-0.4,18,80,10000,10000.0,0.0,0.0,0.0,-9.274741060417987e+16,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,
