label,risk_pct,short_delta,strike_width,cagr_pct,sharpe,sortino,max_dd_pct,calmar,total_return_pct,win_rate_pct,profit_factor,trades,long_delta
user_w5,15,0.2,5.0,-0.7927863845266336,-0.25341344303488267,-0.24960915253936974,-35.660193235136596,0.02217296771501652,-13.678545792455878,65.87395957193817,1.0410170464013564,841,
user_w10,15,0.2,10.0,0.9532083647029399,-0.1149199697854703,-0.10908625925390326,-22.735040763489785,0.04197369725380467,19.162766326189722,67.93802145411205,1.1260203852706423,839,
user_d08,20,0.2,,1.0059035880362943,-0.08221384366945395,-0.06827520542400782,-21.86736783773494,0.046000213445921874,20.31749476360899,68.13880126182966,1.1308237973567439,634,0.08
user_d10,20,0.2,,2.3547491502455387,0.08313959505562578,0.07366174462539873,-23.182511011136715,0.10157437859575841,53.74372964407179,68.41379310344827,1.1964213680383646,725,0.1
prior_d08,20,0.24,,1.711489092801921,0.00820848137259413,0.0067607260970478774,-24.192379087460854,0.07074496834786301,36.835568997435004,67.83333333333333,1.1621392929543723,600,0.08
prior_d10,20,0.24,,3.623306173906715,0.1983677626436873,0.1823286065509248,-25.77449021968001,0.14057721968600387,93.04387672178974,67.9144385026738,1.239225850153225,748,0.1
grid_w10,30,0.3,10.0,13.41876511025899,0.5792728945055151,0.6110455584703008,-57.46354476377413,0.23355954135512333,924.67442993676,65.38461538461539,1.3617163280339406,1014,
grid_d08,15,0.3,,2.9239475431137585,0.16652373988139915,0.13285926066068565,-12.917912434414552,0.2263483018606074,70.33570857697468,65.5831739961759,1.306276823996307,523,0.08
grid_d10,15,0.3,,5.677160783756641,0.4649040811464346,0.43250312839970273,-17.13087744128437,0.3313992994938502,177.44391957921172,68.33810888252148,1.4222725713967328,698,0.1
