is_sharpe,is_return_pct,is_max_dd_pct,is_trades,oos_sharpe,oos_return_pct,oos_max_dd_pct,oos_trades,verdict,label,risk_pct,short_delta,strike_width,long_delta
-0.594295956474324,-26.429731963265112,-35.794089253528874,315,0.46176537451565614,19.360115442739513,-16.22270373230984,138,collapse,user_w5,15,0.2,5.0,
-0.43139649163899035,-11.286311151051395,-22.487246340294767,320,0.7560474815520746,27.701798359226853,-14.952548311157402,134,degraded,user_w10,15,0.2,10.0,
-0.30071544756565327,-6.298674544150853,-19.740222159158602,270,0.5457672354137162,20.79266259747643,-14.33162180185933,152,degraded,user_d08,20,0.2,,0.08
-0.09203663812267857,2.8063744374113777,-25.035123583388614,315,0.6477583692690808,25.89873385655826,-13.796315825920754,146,degraded,user_d10,20,0.2,,0.1
-0.25913320351827823,-5.099996232480789,-23.67167008448804,247,0.7660890669188251,28.26865819364148,-12.87842624373519,140,degraded,prior_d08,20,0.24,,0.08
0.06225463866443214,13.121390883309706,-25.148450450197657,276,0.8681905545081319,38.18056450858197,-15.285174261868661,145,degraded,prior_d10,20,0.24,,0.1
0.33758011231012164,55.63611614118674,-56.62692688906791,343,1.314604548119507,180.00561746535635,-36.699981353033984,203,healthy,grid_w10,30,0.3,10.0,
0.10387105546769354,15.924757755178234,-13.42885578132535,206,0.9608027674897759,27.916889143428897,-9.984415468326151,120,degraded,grid_d08,15,0.3,,0.08
0.4042273333916847,34.37977645054785,-12.814171068559713,252,0.8890152770379633,31.62560392558043,-11.696494765841377,137,degraded,grid_d10,15,0.3,,0.1
