date,account_value,unrealized_pnl,total_value,open_positions,trades_entered_today,returns,cummax,drawdown
2025-08-27 12:00:00,148375.71126831992,57.133479067481254,148432.8447473874,5,1,0.00013409251156537572,152572.08060577436,-0.02712970709944102
2025-08-28 12:00:00,148441.98642080123,55.31758780749314,148497.3040086087,4,1,0.0004342654843745297,152572.08060577436,-0.02670722311046095
2025-08-29 12:00:00,148440.68642080124,-17.758226299899693,148422.92819450135,5,1,-0.0005008563260047172,152572.08060577436,-0.027194702954820814
2025-09-02 12:00:00,148439.38642080125,-146.30328052553799,148293.0831402757,6,1,-0.0008748315088857872,152572.08060577436,-0.028045743680686963
2025-09-03 12:00:00,148438.08642080126,-10.028783660449989,148428.05763714082,7,1,0.0009101874073078609,152572.08060577436,-0.027161083156105947
2025-09-04 12:00:00,148583.7555858293,23.194490823876013,148606.95007665316,2,1,0.0012052467866261463,152572.08060577436,-0.025988572177674932
2025-09-05 12:00:00,148582.4555858293,14.296666446034312,148596.75225227533,3,1,-6.862279572095176e-05,152572.08060577436,-0.026055411564916288
2025-09-08 12:00:00,148581.1555858293,46.87789849607577,148628.0334843254,4,1,0.00021051087305701266,152572.08060577436,-0.025850385639295637
2025-09-09 12:00:00,148615.76083242553,36.460347138835836,148652.22117956437,4,1,0.00016273979189485033,152572.08060577436,-0.02569185273378018
2025-09-10 12:00:00,148614.46083242554,58.00176898856067,148672.4626014141,5,1,0.0001361662926333551,152572.08060577436,-0.025559184805484508
2025-09-11 12:00:00,148695.8315549104,79.85155986705146,148775.68311477746,4,1,0.0006942813185257801,152572.08060577436,-0.024882648751486023
2025-09-12 12:00:00,148694.5315549104,82.06178017551467,148776.59333508593,5,1,6.118071780303325e-06,152572.08060577436,-0.02487668291353685
2025-09-15 12:00:00,148763.66116328392,55.08622335857147,148818.7473866425,4,1,0.0002833379271001135,152572.08060577436,-0.02460039349420664
2025-09-16 12:00:00,148762.36116328393,30.756821946665198,148793.1179852306,5,1,-0.00017221890294039088,152572.08060577436,-0.024768375744367552
2025-09-17 12:00:00,148761.06116328394,44.53718099860491,148805.59834428254,6,1,8.38772600568749e-05,152572.08060577436,-0.024686575987804115
2025-09-18 12:00:00,148850.3159704504,30.626954464531586,148880.94292491494,4,1,0.0005063289383648861,152572.08060577436,-0.024192746577251064
2025-09-19 12:00:00,148849.01597045042,86.82804582623348,148935.84401627665,5,1,0.0003687583533735772,152572.08060577436,-0.02383290950126882
2025-09-22 12:00:00,148882.1956866912,100.66456077605662,148982.86024746727,5,1,0.0003156811008200311,152572.08060577436,-0.023524751999555903
2025-09-23 12:00:00,148880.89568669122,39.67484216653712,148920.57052885776,6,1,-0.0004180998975723549,152572.08060577436,-0.02393301620072686
2025-09-24 12:00:00,148879.59568669123,28.0412233977326,148907.63691008897,7,1,-8.684910837275517e-05,152572.08060577436,-0.024017786747981874
2025-09-25 12:00:00,148875.31072091905,-67.8328499036359,148807.4778710154,4,1,-0.000672625267259086,152572.08060577436,-0.024674257045010615
2025-09-26 12:00:00,148874.01072091906,28.746241130570784,148902.75696204964,5,1,0.0006402842948309839,152572.08060577436,-0.02404977128945211
2025-09-29 12:00:00,148872.71072091907,66.48740147495937,148939.19812239404,6,1,0.0002447312668205637,152572.08060577436,-0.023810925753625922
2025-09-30 12:00:00,148905.01548665282,80.41812353513973,148985.43361018796,6,1,0.000310431964028135,152572.08060577436,-0.02350788546204474
2025-10-01 12:00:00,148933.98532609595,101.65187265166229,149035.6371987476,6,1,0.0003369697784751935,152572.08060577436,-0.023178837130526205
2025-10-02 12:00:00,149017.53707371381,27.03391389391663,149044.57098760773,4,1,5.9943977346987865e-05,152572.08060577436,-0.02312028258486714
2025-10-03 12:00:00,149016.23707371383,33.445518428022105,149049.68259214185,5,1,3.4295811650597585e-05,152572.08060577436,-0.023086779702073488
2025-10-06 12:00:00,149014.93707371384,107.15871424603804,149122.09578795987,6,1,0.00048583260667633965,152572.08060577436,-0.022612163405759562
2025-10-07 12:00:00,149013.63707371385,39.64709703600886,149053.28417074986,7,1,-0.00046144481035093055,152572.08060577436,-0.023063173950656126
2025-10-08 12:00:00,149086.2226886861,100.13124907485599,149186.35393776096,6,1,0.000892766420756308,152572.08060577436,-0.022190997557159003
2025-10-09 12:00:00,149145.29783918735,2.635004744156433,149147.9328439315,4,1,-0.0002575375884946718,152572.08060577436,-0.0224428201296565
2025-10-10 12:00:00,149143.99783918736,-391.32158768726504,148752.6762515001,5,1,-0.0026500976908947482,152572.08060577436,-0.025033442154748467
2025-10-13 12:00:00,149171.43059518773,-150.43496432332512,149020.9956308644,5,1,0.001803795307256495,152572.08060577436,-0.02327480205297509
2025-10-14 12:00:00,149170.13059518774,-198.96054725317526,148971.17004793457,6,1,-0.0003343527716943573,152572.08060577436,-0.023601372830092372
2025-10-15 12:00:00,149168.83059518776,-119.63387358011101,149049.19672160764,7,1,0.0005237702949367762,152572.08060577436,-0.023089964233163816
2025-10-16 12:00:00,148903.2698002394,-74.9480784617746,148828.3217217776,4,1,-0.0014818932586573297,152572.08060577436,-0.024537640629481335
2025-10-17 12:00:00,148901.9698002394,15.557558430830154,148917.52735867022,5,1,0.000599386164277016,152572.08060577436,-0.023952961987501558
2025-10-20 12:00:00,148965.33423734453,86.87916233011266,149052.21339967466,4,1,0.0009044337721242357,152572.08060577436,-0.023070192083141122
2025-10-21 12:00:00,148996.84595625676,62.573420706760224,149059.41937696352,4,1,4.834532224995414e-05,152572.08060577436,-0.0230229620967619
2025-10-22 12:00:00,148995.54595625677,13.922048222233045,149009.46800447901,5,1,-0.00033511047267786864,152572.08060577436,-0.02335035733372907
2025-10-23 12:00:00,149066.95146505907,25.658820225761268,149092.61028528484,4,1,0.0005579664293771103,152572.08060577436,-0.02280541961985824
2025-10-24 12:00:00,149097.95867299574,70.20297507330469,149168.16164806904,4,1,0.0005067411633590257,152572.08060577436,-0.02231023490136826
2025-10-27 12:00:00,149226.19854032015,31.616270153752126,149257.8148104739,2,1,0.0006010207635083198,152572.08060577436,-0.021722623052274338
2025-10-28 12:00:00,149224.89854032017,35.596898121547135,149260.49543844172,3,1,1.7959716020365946e-05,152572.08060577436,-0.02170505346839523
2025-10-29 12:00:00,149223.59854032018,34.311751964883186,149257.91029228506,4,1,-1.7319694330830693e-05,152572.08060577436,-0.021721997237834564
2025-10-30 12:00:00,149238.6311375469,-79.6653612462368,149158.96577630067,4,1,-0.0006629096963144399,152572.08060577436,-0.022370507211556746
2025-10-31 12:00:00,149237.33113754692,-49.35608718072446,149187.9750503662,5,1,0.0001944856208577761,152572.08060577436,-0.022180372332682805
2025-11-03 12:00:00,149236.03113754693,6.328749724220195,149242.35988727116,6,1,0.00036453901118105314,152572.08060577436,-0.02182391893249952
2025-11-04 12:00:00,149234.73113754694,-234.7525957390705,148999.97854180788,7,1,-0.0016240787511424548,152572.08060577436,-0.023412553920637076
