label,risk_pct,short_delta,strike_width,cagr_pct,sharpe,sortino,max_dd_pct,calmar,total_return_pct,win_rate_pct,profit_factor,trades,long_delta
user_w5,100.0,0.2,5.0,-18.933567411031348,0.06853428060222554,0.07184260300597456,-99.24597887427589,0.19065619271233078,-97.93286731679491,65.3558052434457,1.0169477389376156,1068,
user_w10,100.0,0.2,10.0,8.710775329164711,0.438944289644468,0.48104312590055276,-95.0310571609724,0.0917429330093045,368.0834424942914,68.68263473053892,1.0984700301139168,1670,
user_d08,100.0,0.2,,6.501720796392196,0.35335383556812533,0.31440795911826486,-86.59518922267007,0.07508177826915687,220.2984012446762,67.1971706454465,1.110923409025954,1131,0.08
user_d10,100.0,0.2,,12.068533602746601,0.4741616133225054,0.43607154253406566,-87.53697318300597,0.13786784216899942,721.2330763212506,68.5973482205164,1.1315916214103319,1433,0.1
prior_d08,100.0,0.24,,-4.473872617775488,0.10958580343530594,0.08741257153486949,-89.21799704800945,0.050145405252350984,-57.08050723627639,65.8605974395448,0.970140855591122,703,0.08
prior_d10,100.0,0.24,,1.6105075837077099,0.3184056927808281,0.29358712849547874,-92.19137279395618,0.017469178892770436,34.34664161767099,65.95949855351977,1.065016054150535,1037,0.1
grid_w10,100.0,0.3,10.0,10.0318067341153,0.5461067772356374,0.5591305421616697,-97.93715218254763,0.10251806619509492,485.14532910281247,65.44502617801047,1.1051781734525081,1337,
grid_d08,100.0,0.3,,4.94301546406799,0.3444461038663285,0.28759698668957295,-84.80939761821703,0.05828381762973673,143.90726152737753,66.17647058823529,1.0900262372494496,816,0.08
grid_d10,100.0,0.3,,20.697919160485956,0.6036629250160289,0.568070650773092,-86.64161145275385,0.23889120727830238,3134.6325772405476,66.12903225806451,1.1478398411031199,1364,0.1
