label,risk_pct,short_delta,strike_width,cagr_pct,sharpe,sortino,max_dd_pct,calmar,total_return_pct,win_rate_pct,profit_factor,trades,long_delta
user_w5,100.0,0.2,5.0,-21.10016832880507,-0.024687508417960795,-0.02234742560909315,-99.6422998825575,0.2116425620153148,-98.7470043604599,66.9208770257388,0.7390682164796382,1049,
user_w10,100.0,0.2,10.0,-9.706107191808933,0.10479881843355125,0.09769450768083288,-97.50073411838945,0.09948257234347388,-84.8448664163292,67.97124600638978,0.9173148629497238,1252,
user_d08,100.0,0.2,,-6.683126098018977,0.07101360715829046,0.05897507198722713,-91.02756544329367,0.07341870636079224,-72.14780754808466,66.26016260162602,0.9417677698883901,984,0.08
user_d10,100.0,0.2,,-2.459214867309212,0.22829122016065345,0.20019848629097012,-91.2624595318271,0.026946620548305284,-36.88099725642737,67.5233644859813,1.0304212833329411,1284,0.1
prior_d08,100.0,0.24,,-7.524825427949155,0.07464737894368272,0.06177437321931462,-94.77262619601254,0.07939872228913453,-76.44193797084836,66.37069922308547,0.9262961239141799,901,0.08
prior_d10,100.0,0.24,,-1.3995507621257564,0.28008512791358237,0.2566751147612392,-94.89657195946336,0.014748169857216735,-22.93077653783455,66.84867394695789,1.0367165685579574,1282,0.1
grid_w10,100.0,0.3,10.0,25.155936486496657,0.6730979976963303,0.7214881447906826,-97.2890029214989,0.2586696935405599,6222.929538203397,65.45128511655707,1.171578589379948,1673,
grid_d08,100.0,0.3,,5.735006613938465,0.36522945749974156,0.30583868816443427,-86.28361161767604,0.06646692815027683,180.26393085017446,66.84684684684684,1.094220842628017,1110,0.08
grid_d10,100.0,0.3,,22.110011106267823,0.6216787793974147,0.5825200740182693,-86.94119931628143,0.2543099391329341,3910.3036114340794,67.09200805910007,1.150870157061142,1489,0.1
