risk_pct,max_concurrent,mean_concurrent,cagr_pct,full_sharpe,full_return_pct,full_max_dd_pct,is_sharpe,oos_sharpe,trades
15,5,1.4633006077606359,5.821379614090327,0.3933725186295883,61.87076013224838,-19.97759388905337,0.14783352243561657,0.9067209040847796,633
30,7,2.0626460963066853,10.476628583406056,0.47464952884207684,133.51608592876673,-37.114858096351256,0.23326921864501227,0.9820830837262412,860
50,8,2.4067321178120618,14.744316824294668,0.5071705087615541,222.4263557437162,-55.12980551663045,0.2646421724669583,1.0178194702734729,985
75,8,2.4464703132304817,15.386142589386708,0.5128398823752158,238.1041873647573,-71.36025245878282,0.26644780844488236,1.032392791074551,1002
100,8,2.4899485741000467,9.231112002907382,0.5048478863855174,112.03293898377633,-86.7786389188078,0.2499006003783141,1.0442828899801697,1017
