near_dte,far_dte,target_delta,profit_target,stop_loss,iv_percentile,dte_exit,initial_capital,final_value,total_pnl,total_return_pct,annualized_return_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,calmar_ratio,volatility_pct,total_trades,winning_trades,losing_trades,win_rate_pct,avg_win,avg_loss,largest_win,largest_loss,profit_factor,positive_months,total_months,positive_months_pct,best_month_pct,worst_month_pct,avg_monthly_return_pct,avg_days_in_trade,iv_percentile_max
20,45,0.55,0.5,-0.1,,1,10000,64308.30685028487,54308.30685028487,543.0830685028486,768.2258911194319,5.792845327185265,13.39011856740999,-8.346172439750955,92.07671163600858,38.54295326394938,146,109,37,74.65753424657534,498.5488472395323,-102.78383464636651,1903.3680734962984,-181.03054194363006,14.289192074166737,9,10,90.0,47.08458854926605,-1.19860088157826,21.41795833465981,13.54109589041096,60.0
20,45,0.45,0.5,-0.1,,1,10000,63567.31158109834,53567.31158109834,535.6731158109834,756.6189751292297,5.788519225204965,13.03765465467378,-8.346172439750955,90.68560432319624,38.322628557359465,135,104,31,77.03703703703704,541.4532355448247,-105.49110857440131,2379.210091870373,-181.03054194363006,17.219349560676207,8,10,80.0,40.42345874087194,-2.6647705278495915,21.244209684582376,13.911111111111111,50.0
20,45,0.55,0.5,-0.1,,1,10000,63567.31158109834,53567.31158109834,535.6731158109834,756.6189751292297,5.788519225204965,13.03765465467378,-8.346172439750955,90.68560432319624,38.322628557359465,135,104,31,77.03703703703704,541.4532355448247,-105.49110857440131,2379.210091870373,-181.03054194363006,17.219349560676207,8,10,80.0,40.42345874087194,-2.6647705278495915,21.244209684582376,13.911111111111111,50.0
20,45,0.5,0.5,-0.1,,1,10000,63567.31158109834,53567.31158109834,535.6731158109834,756.6189751292297,5.788519225204965,13.03765465467378,-8.346172439750955,90.68560432319624,38.322628557359465,135,104,31,77.03703703703704,541.4532355448247,-105.49110857440131,2379.210091870373,-181.03054194363006,17.219349560676207,8,10,80.0,40.42345874087194,-2.6647705278495915,21.244209684582376,13.911111111111111,50.0
20,55,0.5,0.6,-0.1,,1,10000,103745.95781328603,93745.95781328603,937.4595781328603,1412.9950413206072,5.742482057231155,13.053966743407901,-9.87323822180695,143.15992026581682,49.49463303759158,145,112,33,77.24137931034483,774.6853775386029,-126.84928741397714,3605.459506637277,-277.6068213136205,20.7272368204677,9,10,90.0,58.83044343367103,-0.8332112636287303,27.703501710478214,14.282758620689656,60.0
20,55,0.55,0.6,-0.1,,1,10000,103745.95781328603,93745.95781328603,937.4595781328603,1412.9950413206072,5.742482057231155,13.053966743407901,-9.87323822180695,143.15992026581682,49.49463303759158,145,112,33,77.24137931034483,774.6853775386029,-126.84928741397714,3605.459506637277,-277.6068213136205,20.7272368204677,9,10,90.0,58.83044343367103,-0.8332112636287303,27.703501710478214,14.282758620689656,60.0
20,50,0.5,0.6,-0.1,,1,10000,87690.88857664596,77690.88857664596,776.9088857664595,1144.6404226142377,5.740196414870862,12.29214302895456,-9.275423894942488,123.44625348753512,45.76994810275364,145,109,36,75.17241379310344,672.9771978647051,-110.99817057241481,2855.0521102444477,-220.42798248870196,18.357288179957646,9,10,90.0,52.62408612285143,-0.9348125211552594,25.40654426361314,14.158620689655173,60.0
20,50,0.55,0.6,-0.1,,1,10000,87690.88857664596,77690.88857664596,776.9088857664595,1144.6404226142377,5.740196414870862,12.29214302895456,-9.275423894942488,123.44625348753512,45.76994810275364,145,109,36,75.17241379310344,672.9771978647051,-110.99817057241481,2855.0521102444477,-220.42798248870196,18.357288179957646,9,10,90.0,52.62408612285143,-0.9348125211552594,25.40654426361314,14.158620689655173,60.0
20,50,0.45,0.6,-0.1,,1,10000,87690.88857664596,77690.88857664596,776.9088857664595,1144.6404226142377,5.740196414870862,12.29214302895456,-9.275423894942488,123.44625348753512,45.76994810275364,145,109,36,75.17241379310344,672.9771978647051,-110.99817057241481,2855.0521102444477,-220.42798248870196,18.357288179957646,9,10,90.0,52.62408612285143,-0.9348125211552594,25.40654426361314,14.158620689655173,60.0
20,55,0.45,0.4,-0.1,,1,10000,89547.92111732658,79547.92111732658,795.4792111732659,1175.3014339991312,5.731250956178595,13.33043413967175,-9.87323822180695,119.07811546334364,46.30906094598112,146,113,33,77.3972602739726,681.913272070467,-130.963382630827,2651.3007704037186,-278.2714440676831,17.829688795225298,9,10,90.0,54.391566053828356,-0.8387953973976625,25.704651403633324,13.36986301369863,60.0
20,55,0.5,0.4,-0.1,,1,10000,89547.92111732658,79547.92111732658,795.4792111732659,1175.3014339991312,5.731250956178595,13.33043413967175,-9.87323822180695,119.07811546334364,46.30906094598112,146,113,33,77.3972602739726,681.913272070467,-130.963382630827,2651.3007704037186,-278.2714440676831,17.829688795225298,9,10,90.0,54.391566053828356,-0.8387953973976625,25.704651403633324,13.36986301369863,60.0
20,50,0.5,0.5,-0.1,,3,10000,70653.22875733781,60653.22875733781,606.5322875733782,868.4758367688527,5.731045340420677,13.870339222852802,-7.590726187542458,114.45128103782069,41.0525686966103,149,118,31,79.19463087248322,536.6546634745126,-113.42713735026125,1991.006896786244,-215.69272199094132,18.009358757301754,10,10,100.0,53.11451758651147,1.13416208677235,22.383895984406717,12.85234899328859,60.0
20,50,0.55,0.5,-0.1,,3,10000,70653.22875733781,60653.22875733781,606.5322875733782,868.4758367688527,5.731045340420677,13.870339222852802,-7.590726187542458,114.45128103782069,41.0525686966103,149,118,31,79.19463087248322,536.6546634745126,-113.42713735026125,1991.006896786244,-215.69272199094132,18.009358757301754,10,10,100.0,53.11451758651147,1.13416208677235,22.383895984406717,12.85234899328859,60.0
20,45,0.55,0.6,-0.1,,1,10000,62222.84526134037,52222.84526134037,522.2284526134036,735.6151325475022,5.726573191601507,12.62472373198883,-8.346172439750955,88.16826043639072,38.29748907979018,135,104,31,77.03703703703704,528.4506747779213,-105.49110857440131,2379.210091870373,-181.03054194363006,16.805840832071134,8,10,80.0,37.329556350034565,-2.6571518682552697,20.942179147762964,14.296296296296296,50.0
20,45,0.5,0.6,-0.1,,1,10000,62222.84526134037,52222.84526134037,522.2284526134036,735.6151325475022,5.726573191601507,12.62472373198883,-8.346172439750955,88.16826043639072,38.29748907979018,135,104,31,77.03703703703704,528.4506747779213,-105.49110857440131,2379.210091870373,-181.03054194363006,16.805840832071134,8,10,80.0,37.329556350034565,-2.6571518682552697,20.942179147762964,14.296296296296296,50.0
20,45,0.45,0.6,-0.1,,1,10000,62222.84526134037,52222.84526134037,522.2284526134036,735.6151325475022,5.726573191601507,12.62472373198883,-8.346172439750955,88.16826043639072,38.29748907979018,135,104,31,77.03703703703704,528.4506747779213,-105.49110857440131,2379.210091870373,-181.03054194363006,16.805840832071134,8,10,80.0,37.329556350034565,-2.6571518682552697,20.942179147762964,14.296296296296296,50.0
20,45,0.45,0.7,-0.1,,1,10000,68060.05610829964,58060.05610829964,580.6005610829965,827.32030841149,5.704656885701285,11.993479091669778,-8.346172439750955,99.15927138838036,40.43605590316625,145,108,37,74.48275862068967,517.8296217769341,-102.78383464636651,1903.3680734962984,-181.03054194363006,14.705645931402833,9,10,90.0,47.56029379931541,-1.1979019161665327,22.18562727699204,14.158620689655173,60.0
20,45,0.55,0.7,-0.1,,1,10000,68060.05610829964,58060.05610829964,580.6005610829965,827.32030841149,5.704656885701285,11.993479091669778,-8.346172439750955,99.15927138838036,40.43605590316625,145,108,37,74.48275862068967,517.8296217769341,-102.78383464636651,1903.3680734962984,-181.03054194363006,14.705645931402833,9,10,90.0,47.56029379931541,-1.1979019161665327,22.18562727699204,14.158620689655173,60.0
20,45,0.5,0.7,-0.1,,1,10000,68060.05610829964,58060.05610829964,580.6005610829965,827.32030841149,5.704656885701285,11.993479091669778,-8.346172439750955,99.15927138838036,40.43605590316625,145,108,37,74.48275862068967,517.8296217769341,-102.78383464636651,1903.3680734962984,-181.03054194363006,14.705645931402833,9,10,90.0,47.56029379931541,-1.1979019161665327,22.18562727699204,14.158620689655173,60.0
20,55,0.5,0.5,-0.1,,1,10000,89770.8592971868,79770.8592971868,797.708592971868,1178.989254070296,5.680870016423791,13.01059055081733,-9.87323822180695,119.45174504514522,46.8090004261123,135,108,27,80.0,763.7592538934628,-144.54275251355946,3600.051379037215,-370.99880250576234,21.13587130760679,9,10,90.0,52.036211817000336,-2.689167460853148,25.765563486160897,14.281481481481482,50.0
20,55,0.55,0.5,-0.1,,1,10000,89770.8592971868,79770.8592971868,797.708592971868,1178.989254070296,5.680870016423791,13.01059055081733,-9.87323822180695,119.45174504514522,46.8090004261123,135,108,27,80.0,763.7592538934628,-144.54275251355946,3600.051379037215,-370.99880250576234,21.13587130760679,9,10,90.0,52.036211817000336,-2.689167460853148,25.765563486160897,14.281481481481482,50.0
20,50,0.55,0.6,-0.1,,5,10000,69664.69452404002,59664.694524040024,596.6469452404002,852.7578449175074,5.65891391823625,13.759150874013171,-7.590726187542458,112.3799720989722,41.30059217405858,149,118,31,79.19463087248322,528.2992886160569,-113.42713735026125,1991.006896786244,-215.69272199094132,17.728964392695964,10,10,100.0,48.941697983021484,1.13416208677235,22.128499514216465,13.020134228187919,60.0
20,50,0.5,0.6,-0.1,,5,10000,69664.69452404002,59664.694524040024,596.6469452404002,852.7578449175074,5.65891391823625,13.759150874013171,-7.590726187542458,112.3799720989722,41.30059217405858,149,118,31,79.19463087248322,528.2992886160569,-113.42713735026125,1991.006896786244,-215.69272199094132,17.728964392695964,10,10,100.0,48.941697983021484,1.13416208677235,22.128499514216465,13.020134228187919,60.0
20,50,0.45,0.6,-0.1,,5,10000,69664.69452404002,59664.694524040024,596.6469452404002,852.7578449175074,5.65891391823625,13.759150874013171,-7.590726187542458,112.3799720989722,41.30059217405858,149,118,31,79.19463087248322,528.2992886160569,-113.42713735026125,1991.006896786244,-215.69272199094132,17.728964392695964,10,10,100.0,48.941697983021484,1.13416208677235,22.128499514216465,13.020134228187919,60.0
20,50,0.5,0.6,-0.1,,3,10000,69664.69452404002,59664.694524040024,596.6469452404002,852.7578449175074,5.65891391823625,13.759150874013171,-7.590726187542458,112.3799720989722,41.30059217405858,149,118,31,79.19463087248322,528.2992886160569,-113.42713735026125,1991.006896786244,-215.69272199094132,17.728964392695964,10,10,100.0,48.941697983021484,1.13416208677235,22.128499514216465,13.020134228187919,60.0
20,45,0.5,0.4,-0.1,,1,10000,56494.002485056226,46494.002485056226,464.9400248505622,646.9526037253667,5.646286612916288,13.222037821909119,-8.346172439750955,77.54191556398682,36.72813189227854,146,109,37,74.65753424657534,430.111886733931,-101.30560702159885,1630.7364854371945,-181.03054194363006,12.50756405572731,9,10,90.0,41.01101026428553,-1.2261700763193661,19.7421387119795,12.821917808219178,60.0
20,45,0.55,0.4,-0.1,,1,10000,56494.002485056226,46494.002485056226,464.9400248505622,646.9526037253667,5.646286612916288,13.222037821909119,-8.346172439750955,77.54191556398682,36.72813189227854,146,109,37,74.65753424657534,430.111886733931,-101.30560702159885,1630.7364854371945,-181.03054194363006,12.50756405572731,9,10,90.0,41.01101026428553,-1.2261700763193661,19.7421387119795,12.821917808219178,60.0
20,50,0.55,0.5,-0.1,,1,10000,75393.28351258673,65393.28351258673,653.9328351258673,944.3304123618826,5.643411456191647,12.264003138525418,-9.275423894942488,101.84395150980431,43.204568542489056,135,105,30,77.77777777777779,650.518864731644,-120.57455415091565,2855.0521102444477,-278.2714440676831,18.883055737539827,9,10,90.0,46.07797308600028,-2.674053389333053,23.44443615713231,14.133333333333333,50.0
20,50,0.5,0.5,-0.1,,1,10000,75393.28351258673,65393.28351258673,653.9328351258673,944.3304123618826,5.643411456191647,12.264003138525418,-9.275423894942488,101.84395150980431,43.204568542489056,135,105,30,77.77777777777779,650.518864731644,-120.57455415091565,2855.0521102444477,-278.2714440676831,18.883055737539827,9,10,90.0,46.07797308600028,-2.674053389333053,23.44443615713231,14.133333333333333,50.0
20,60,0.5,0.5,-0.1,,1,10000,110351.68119595884,100351.68119595884,1003.5168119595884,1525.4331316285554,5.638358477907871,12.394569744238586,-10.606417978382595,143.86799092848344,51.90646356075504,146,114,32,78.08219178082192,843.4985730817297,-165.19373402145652,3821.4792355430272,-370.99880250576234,18.19054266436859,9,10,90.0,63.160048850953075,-1.9479983502209475,28.639173856606067,14.006849315068493,60.0
20,45,0.55,0.5,-0.1,,3,10000,52907.11414031317,42907.11414031317,429.07114140313166,592.1654088423151,5.6256986205364505,13.90624388684711,-6.685191304453611,88.6099484513871,35.406041261265344,149,117,32,78.52348993288591,392.3792790755722,-103.81466839140572,1323.5457404129959,-181.03054194363006,13.81921034232988,10,10,100.0,42.314836836987915,0.49647326039254924,18.68698026407943,12.718120805369127,60.0
20,45,0.5,0.5,-0.1,,3,10000,52907.11414031317,42907.11414031317,429.07114140313166,592.1654088423151,5.6256986205364505,13.90624388684711,-6.685191304453611,88.6099484513871,35.406041261265344,149,117,32,78.52348993288591,392.3792790755722,-103.81466839140572,1323.5457404129959,-181.03054194363006,13.81921034232988,10,10,100.0,42.314836836987915,0.49647326039254924,18.68698026407943,12.718120805369127,60.0
20,45,0.55,0.5,-0.1,,5,10000,52907.11414031317,42907.11414031317,429.07114140313166,592.1654088423151,5.6256986205364505,13.90624388684711,-6.685191304453611,88.6099484513871,35.406041261265344,149,117,32,78.52348993288591,392.3792790755722,-103.81466839140572,1323.5457404129959,-181.03054194363006,13.81921034232988,10,10,100.0,42.314836836987915,0.49647326039254924,18.68698026407943,12.718120805369127,60.0
20,45,0.45,0.5,-0.1,,5,10000,52907.11414031317,42907.11414031317,429.07114140313166,592.1654088423151,5.6256986205364505,13.90624388684711,-6.685191304453611,88.6099484513871,35.406041261265344,149,117,32,78.52348993288591,392.3792790755722,-103.81466839140572,1323.5457404129959,-181.03054194363006,13.81921034232988,10,10,100.0,42.314836836987915,0.49647326039254924,18.68698026407943,12.718120805369127,60.0
20,45,0.5,0.5,-0.1,,5,10000,52907.11414031317,42907.11414031317,429.07114140313166,592.1654088423151,5.6256986205364505,13.90624388684711,-6.685191304453611,88.6099484513871,35.406041261265344,149,117,32,78.52348993288591,392.3792790755722,-103.81466839140572,1323.5457404129959,-181.03054194363006,13.81921034232988,10,10,100.0,42.314836836987915,0.49647326039254924,18.68698026407943,12.718120805369127,60.0
20,50,0.45,0.7,-0.1,,1,10000,89312.43586232301,79312.43586232301,793.12435862323,1171.407669458668,5.623149438436801,11.573806666667066,-9.275423894942488,126.332949707646,47.220314244097615,145,109,36,75.17241379310344,686.6662575819415,-110.99817057241481,2855.0521102444477,-220.42798248870196,18.730694611764385,9,10,90.0,57.156705688276624,-0.9343535196939423,25.736269317658877,14.379310344827585,60.0
20,50,0.5,0.7,-0.1,,1,10000,89312.43586232301,79312.43586232301,793.12435862323,1171.407669458668,5.623149438436801,11.573806666667066,-9.275423894942488,126.332949707646,47.220314244097615,145,109,36,75.17241379310344,686.6662575819415,-110.99817057241481,2855.0521102444477,-220.42798248870196,18.730694611764385,9,10,90.0,57.156705688276624,-0.9343535196939423,25.736269317658877,14.379310344827585,60.0
20,50,0.55,0.7,-0.1,,1,10000,89312.43586232301,79312.43586232301,793.12435862323,1171.407669458668,5.623149438436801,11.573806666667066,-9.275423894942488,126.332949707646,47.220314244097615,145,109,36,75.17241379310344,686.6662575819415,-110.99817057241481,2855.0521102444477,-220.42798248870196,18.730694611764385,9,10,90.0,57.156705688276624,-0.9343535196939423,25.736269317658877,14.379310344827585,60.0
20,55,0.5,0.5,-0.1,,5,10000,78146.1190619263,68146.1190619263,681.461190619263,988.7414053478258,5.617761536282712,13.669705702301451,-8.156979201902976,121.25447459371466,44.21950033883766,149,118,31,79.19463087248322,602.9563598122854,-129.01951201460747,2287.589224418129,-277.6068213136205,17.788969842467544,10,10,100.0,59.65640943278705,0.6640407056459185,23.767088656167715,12.89261744966443,60.0
20,55,0.55,0.5,-0.1,,5,10000,78146.1190619263,68146.1190619263,681.461190619263,988.7414053478258,5.617761536282712,13.669705702301451,-8.156979201902976,121.25447459371466,44.21950033883766,149,118,31,79.19463087248322,602.9563598122854,-129.01951201460747,2287.589224418129,-277.6068213136205,17.788969842467544,10,10,100.0,59.65640943278705,0.6640407056459185,23.767088656167715,12.89261744966443,60.0
20,55,0.5,0.5,-0.1,,3,10000,78146.1190619263,68146.1190619263,681.461190619263,988.7414053478258,5.617761536282712,13.669705702301451,-8.156979201902976,121.25447459371466,44.21950033883766,149,118,31,79.19463087248322,602.9563598122854,-129.01951201460747,2287.589224418129,-277.6068213136205,17.788969842467544,10,10,100.0,59.65640943278705,0.6640407056459185,23.767088656167715,12.89261744966443,60.0
20,50,0.5,0.4,-0.1,,1,10000,64634.93716048914,54634.93716048914,546.3493716048914,773.3490821449852,5.604917134351464,12.545311308122773,-9.275423894942488,83.40458183853201,40.04135822714907,135,105,30,77.77777777777779,546.7640667759267,-110.40297670753957,1932.1745921687088,-215.69272199094132,17.33353837718631,9,10,90.0,43.01536863352482,-2.733391454894196,21.512383804293144,13.474074074074075,50.0
20,50,0.55,0.4,-0.1,,1,10000,64634.93716048914,54634.93716048914,546.3493716048914,773.3490821449852,5.604917134351464,12.545311308122773,-9.275423894942488,83.40458183853201,40.04135822714907,135,105,30,77.77777777777779,546.7640667759267,-110.40297670753957,1932.1745921687088,-215.69272199094132,17.33353837718631,9,10,90.0,43.01536863352482,-2.733391454894196,21.512383804293144,13.474074074074075,50.0
20,45,0.5,0.7,-0.1,,1,10000,63101.05191073196,53101.05191073196,531.0105191073196,749.3266671077407,5.596639784617113,11.602713522453563,-8.346172439750955,89.81160962688442,39.566513511036156,134,103,31,76.86567164179104,526.0023178350177,-105.49110857440131,2379.210091870373,-181.03054194363006,16.567131999717216,8,10,80.0,40.16750749536151,-2.6632165640090855,21.17836674304697,14.522388059701493,50.0
20,45,0.45,0.7,-0.1,,1,10000,63101.05191073196,53101.05191073196,531.0105191073196,749.3266671077407,5.596639784617113,11.602713522453563,-8.346172439750955,89.81160962688442,39.566513511036156,134,103,31,76.86567164179104,526.0023178350177,-105.49110857440131,2379.210091870373,-181.03054194363006,16.567131999717216,8,10,80.0,40.16750749536151,-2.6632165640090855,21.17836674304697,14.522388059701493,50.0
20,45,0.55,0.7,-0.1,,1,10000,63101.05191073196,53101.05191073196,531.0105191073196,749.3266671077407,5.596639784617113,11.602713522453563,-8.346172439750955,89.81160962688442,39.566513511036156,134,103,31,76.86567164179104,526.0023178350177,-105.49110857440131,2379.210091870373,-181.03054194363006,16.567131999717216,8,10,80.0,40.16750749536151,-2.6632165640090855,21.17836674304697,14.522388059701493,50.0
20,55,0.55,0.4,-0.1,,3,10000,74445.0806383394,64445.080638339394,644.450806383394,929.0932156692193,5.595268483802068,13.321389114554355,-8.156979201902976,113.93973182334098,43.310279840240625,149,118,31,79.19463087248322,571.5475596123961,-129.01951201460747,2042.2315957911328,-277.6068213136205,16.86231870022258,10,10,100.0,53.77322051879085,0.6680886928853491,23.027657430212365,12.718120805369127,60.0
20,50,0.55,0.7,-0.1,,5,10000,70721.69414610251,60721.69414610251,607.2169414610252,869.5657767671955,5.5945085479533825,13.638767990972582,-7.590726187542458,114.59491277416,42.15019285801358,149,118,31,79.19463087248322,537.2569125318406,-113.42713735026125,1991.006896786244,-215.69272199094132,18.029569369587215,10,10,100.0,51.775019578016554,1.13416208677235,22.36445834641074,13.100671140939598,60.0
20,50,0.5,0.7,-0.1,,5,10000,70721.69414610251,60721.69414610251,607.2169414610252,869.5657767671955,5.5945085479533825,13.638767990972582,-7.590726187542458,114.59491277416,42.15019285801358,149,118,31,79.19463087248322,537.2569125318406,-113.42713735026125,1991.006896786244,-215.69272199094132,18.029569369587215,10,10,100.0,51.775019578016554,1.13416208677235,22.36445834641074,13.100671140939598,60.0
20,50,0.45,0.5,-0.1,,3,10000,62813.242582804225,52813.242582804225,528.1324258280423,744.8296571056385,5.582702976169971,13.362793834067986,-7.590726187542458,98.15725062903398,39.56011956869886,136,110,26,80.88235294117648,512.7787044140359,-113.96980395152451,1991.006896786244,-215.69272199094132,19.035290836784792,9,10,90.0,45.490144800841726,-0.6322671134282198,20.870385013557563,13.169117647058824,50.0
20,50,0.45,0.5,-0.1,,5,10000,62813.242582804225,52813.242582804225,528.1324258280423,744.8296571056385,5.582702976169971,13.362793834067986,-7.590726187542458,98.15725062903398,39.56011956869886,136,110,26,80.88235294117648,512.7787044140359,-113.96980395152451,1991.006896786244,-215.69272199094132,19.035290836784792,9,10,90.0,45.490144800841726,-0.6322671134282198,20.870385013557563,13.169117647058824,50.0
20,50,0.55,0.5,-0.1,,5,10000,62813.242582804225,52813.242582804225,528.1324258280423,744.8296571056385,5.582702976169971,13.362793834067986,-7.590726187542458,98.15725062903398,39.56011956869886,136,110,26,80.88235294117648,512.7787044140359,-113.96980395152451,1991.006896786244,-215.69272199094132,19.035290836784792,9,10,90.0,45.490144800841726,-0.6322671134282198,20.870385013557563,13.169117647058824,50.0
20,55,0.5,0.7,-0.1,,1,10000,96987.40243981683,86987.40243981683,869.8740243981682,1299.1457627487507,5.576221483804574,11.815245265156415,-9.87323822180695,131.62533953238653,49.554181760760805,145,112,33,77.24137931034483,723.4998020742152,-124.04517810777894,3090.3938628319524,-247.33253500384154,19.795323907177707,9,10,90.0,58.32850440087913,-0.8351896126314928,26.814898932756442,14.434482758620689,60.0
20,55,0.55,0.7,-0.1,,1,10000,96987.40243981683,86987.40243981683,869.8740243981682,1299.1457627487507,5.576221483804574,11.815245265156415,-9.87323822180695,131.62533953238653,49.554181760760805,145,112,33,77.24137931034483,723.4998020742152,-124.04517810777894,3090.3938628319524,-247.33253500384154,19.795323907177707,9,10,90.0,58.32850440087913,-0.8351896126314928,26.814898932756442,14.434482758620689,60.0
20,45,0.45,0.6,-0.1,,3,10000,52570.24142500127,42570.24142500127,425.70241425001274,587.0500158779007,5.575128157279709,13.64590991573827,-6.685191304453611,87.84453461592449,35.60555927250432,149,117,32,78.52348993288591,389.52224732076974,-103.81466839140572,1323.5457404129959,-181.03054194363006,13.71858850810013,10,10,100.0,39.92940848485045,0.49647326039254924,18.570416163230483,12.879194630872483,60.0
20,45,0.55,0.6,-0.1,,5,10000,52570.24142500127,42570.24142500127,425.70241425001274,587.0500158779007,5.575128157279709,13.64590991573827,-6.685191304453611,87.84453461592449,35.60555927250432,149,117,32,78.52348993288591,389.52224732076974,-103.81466839140572,1323.5457404129959,-181.03054194363006,13.71858850810013,10,10,100.0,39.92940848485045,0.49647326039254924,18.570416163230483,12.879194630872483,60.0
20,45,0.45,0.6,-0.1,,5,10000,52570.24142500127,42570.24142500127,425.70241425001274,587.0500158779007,5.575128157279709,13.64590991573827,-6.685191304453611,87.84453461592449,35.60555927250432,149,117,32,78.52348993288591,389.52224732076974,-103.81466839140572,1323.5457404129959,-181.03054194363006,13.71858850810013,10,10,100.0,39.92940848485045,0.49647326039254924,18.570416163230483,12.879194630872483,60.0
