near_dte,far_dte,target_delta,profit_target,stop_loss,iv_percentile_max,dte_exit,initial_capital,final_value,total_pnl,total_return_pct,annualized_return_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,calmar_ratio,volatility_pct,total_trades,winning_trades,losing_trades,win_rate_pct,avg_win,avg_loss,largest_win,largest_loss,profit_factor,positive_months,total_months,positive_months_pct,best_month_pct,worst_month_pct,avg_monthly_return_pct,avg_days_in_trade
20,45,0.7,0.5,-0.1,50,5,10000,38437.03289861348,28437.032898613477,284.3703289861348,377.6000331367573,5.743205930449349,13.229560549946989,-4.8516349236341245,77.85917201263709,27.745947691176003,115,94,21,81.73913043478261,327.9365122877925,-94.44758363995636,1323.5457404129959,-239.50256215773504,15.542020626949478,9,10,90.0,30.27474224198974,-0.5387171829893012,14.29441139923875,13.095652173913043
20,45,0.6000000000000001,0.5,-0.1,50,3,10000,38437.03289861348,28437.032898613477,284.3703289861348,377.6000331367573,5.743205930449349,13.229560549946989,-4.8516349236341245,77.85917201263709,27.745947691176003,115,94,21,81.73913043478261,327.9365122877925,-94.44758363995636,1323.5457404129959,-239.50256215773504,15.542020626949478,9,10,90.0,30.27474224198974,-0.5387171829893012,14.29441139923875,13.095652173913043
20,45,0.65,0.5,-0.1,50,5,10000,38437.03289861348,28437.032898613477,284.3703289861348,377.6000331367573,5.743205930449349,13.229560549946989,-4.8516349236341245,77.85917201263709,27.745947691176003,115,94,21,81.73913043478261,327.9365122877925,-94.44758363995636,1323.5457404129959,-239.50256215773504,15.542020626949478,9,10,90.0,30.27474224198974,-0.5387171829893012,14.29441139923875,13.095652173913043
20,45,0.6000000000000001,0.5,-0.1,50,5,10000,38437.03289861348,28437.032898613477,284.3703289861348,377.6000331367573,5.743205930449349,13.229560549946989,-4.8516349236341245,77.85917201263709,27.745947691176003,115,94,21,81.73913043478261,327.9365122877925,-94.44758363995636,1323.5457404129959,-239.50256215773504,15.542020626949478,9,10,90.0,30.27474224198974,-0.5387171829893012,14.29441139923875,13.095652173913043
20,45,0.6000000000000001,0.6,-0.1,60,5,10000,40102.013248951145,30102.013248951145,301.02013248951147,401.7080197721353,5.742700655681246,13.269397241131745,-6.777877495246681,59.289880361706004,28.65946631611675,127,103,24,81.10236220472441,313.49086464158023,-106.97771782976993,1309.260296650234,-242.11337411072765,12.576434806991015,10,10,100.0,33.97078921592029,0.3921982083695763,14.805751520961476,12.811023622047244
20,45,0.6000000000000001,0.6,-0.1,60,3,10000,40102.013248951145,30102.013248951145,301.02013248951147,401.7080197721353,5.742700655681246,13.269397241131745,-6.777877495246681,59.289880361706004,28.65946631611675,127,103,24,81.10236220472441,313.49086464158023,-106.97771782976993,1309.260296650234,-242.11337411072765,12.576434806991015,10,10,100.0,33.97078921592029,0.3921982083695763,14.805751520961476,12.811023622047244
20,45,0.55,0.6,-0.1,60,5,10000,40102.013248951145,30102.013248951145,301.02013248951147,401.7080197721353,5.742700655681246,13.269397241131745,-6.777877495246681,59.289880361706004,28.65946631611675,127,103,24,81.10236220472441,313.49086464158023,-106.97771782976993,1309.260296650234,-242.11337411072765,12.576434806991015,10,10,100.0,33.97078921592029,0.3921982083695763,14.805751520961476,12.811023622047244
20,45,0.7,0.6,-0.1,60,3,10000,40102.013248951145,30102.013248951145,301.02013248951147,401.7080197721353,5.742700655681246,13.269397241131745,-6.777877495246681,59.289880361706004,28.65946631611675,127,103,24,81.10236220472441,313.49086464158023,-106.97771782976993,1309.260296650234,-242.11337411072765,12.576434806991015,10,10,100.0,33.97078921592029,0.3921982083695763,14.805751520961476,12.811023622047244
20,45,0.7,0.6,-0.1,60,5,10000,40102.013248951145,30102.013248951145,301.02013248951147,401.7080197721353,5.742700655681246,13.269397241131745,-6.777877495246681,59.289880361706004,28.65946631611675,127,103,24,81.10236220472441,313.49086464158023,-106.97771782976993,1309.260296650234,-242.11337411072765,12.576434806991015,10,10,100.0,33.97078921592029,0.3921982083695763,14.805751520961476,12.811023622047244
20,45,0.65,0.6,-0.1,60,3,10000,40102.013248951145,30102.013248951145,301.02013248951147,401.7080197721353,5.742700655681246,13.269397241131745,-6.777877495246681,59.289880361706004,28.65946631611675,127,103,24,81.10236220472441,313.49086464158023,-106.97771782976993,1309.260296650234,-242.11337411072765,12.576434806991015,10,10,100.0,33.97078921592029,0.3921982083695763,14.805751520961476,12.811023622047244
20,45,0.6000000000000001,0.4,-0.1,50,1,10000,38316.7720799698,28316.7720799698,283.16772079969803,375.8651518427964,5.739185006269405,11.840649581943245,-5.523281789193481,68.07707575847782,27.702355091160047,113,90,23,79.64601769911505,339.1168336020942,-98.77490105721655,1323.5457404129959,-239.50256215773504,13.434373508777119,9,10,90.0,27.56512643377329,-0.5415835483754017,14.44397443443097,13.283185840707965
20,45,0.65,0.4,-0.1,60,5,10000,37196.339549735414,27196.339549735414,271.96339549735416,359.7443126363598,5.737162779568961,12.599973152868099,-6.796698614776045,52.94970178435796,27.074757352532647,126,102,24,80.95238095238095,287.9243662634022,-106.97771782976993,943.717894341252,-242.11337411072765,11.438630225470487,10,10,100.0,30.479971212980693,0.3921982083695763,13.883725084155106,12.26984126984127
20,45,0.7,0.4,-0.1,60,5,10000,37196.339549735414,27196.339549735414,271.96339549735416,359.7443126363598,5.737162779568961,12.599973152868099,-6.796698614776045,52.94970178435796,27.074757352532647,126,102,24,80.95238095238095,287.9243662634022,-106.97771782976993,943.717894341252,-242.11337411072765,11.438630225470487,10,10,100.0,30.479971212980693,0.3921982083695763,13.883725084155106,12.26984126984127
20,45,0.6000000000000001,0.4,-0.1,60,3,10000,37196.339549735414,27196.339549735414,271.96339549735416,359.7443126363598,5.737162779568961,12.599973152868099,-6.796698614776045,52.94970178435796,27.074757352532647,126,102,24,80.95238095238095,287.9243662634022,-106.97771782976993,943.717894341252,-242.11337411072765,11.438630225470487,10,10,100.0,30.479971212980693,0.3921982083695763,13.883725084155106,12.26984126984127
20,45,0.6000000000000001,0.4,-0.1,50,5,10000,35745.147655680536,25745.147655680536,257.45147655680535,338.98093497142014,5.705684071402031,12.611541617496265,-4.858004254293191,69.80510892791341,26.373113699862177,115,94,21,81.73913043478261,299.9589466480387,-97.77111091596134,1309.260296650234,-239.50256215773504,13.732823199566239,9,10,90.0,27.053599850607757,-0.5387171829893012,13.422041913216338,12.695652173913043
20,45,0.6000000000000001,0.4,-0.1,50,3,10000,35745.147655680536,25745.147655680536,257.45147655680535,338.98093497142014,5.705684071402031,12.611541617496265,-4.858004254293191,69.80510892791341,26.373113699862177,115,94,21,81.73913043478261,299.9589466480387,-97.77111091596134,1309.260296650234,-239.50256215773504,13.732823199566239,9,10,90.0,27.053599850607757,-0.5387171829893012,13.422041913216338,12.695652173913043
20,45,0.7,0.4,-0.1,60,1,10000,41928.46077048581,31928.460770485814,319.2846077048581,428.3401118435293,5.703159319193619,12.103434543107587,-7.705392063240689,55.61036710235729,29.835651201398296,124,96,28,77.41935483870968,344.0297572917664,-104.85969492248799,2026.643170793413,-242.11337411072765,11.24865561835574,10,10,100.0,32.76714480696992,0.3942514608498149,15.527966731806535,12.85483870967742
20,40,0.65,0.6,-0.1,60,1,10000,44376.19584655694,34376.19584655694,343.76195846556936,464.3247697231935,5.698514595587582,11.404839998267018,-7.474922048502113,62.1404750803791,31.09446105969291,132,99,33,75.0,360.05956416780435,-97.30439494041816,1812.1213361390892,-242.11337411072765,11.101026764154206,8,10,80.0,29.59691071732202,-1.7561128811137694,16.522917577193162,13.56060606060606
20,40,0.6000000000000001,0.6,-0.1,60,1,10000,44376.19584655694,34376.19584655694,343.76195846556936,464.3247697231935,5.698514595587582,11.404839998267018,-7.474922048502113,62.1404750803791,31.09446105969291,132,99,33,75.0,360.05956416780435,-97.30439494041816,1812.1213361390892,-242.11337411072765,11.101026764154206,8,10,80.0,29.59691071732202,-1.7561128811137694,16.522917577193162,13.56060606060606
20,40,0.55,0.6,-0.1,60,1,10000,44376.19584655694,34376.19584655694,343.76195846556936,464.3247697231935,5.698514595587582,11.404839998267018,-7.474922048502113,62.1404750803791,31.09446105969291,132,99,33,75.0,360.05956416780435,-97.30439494041816,1812.1213361390892,-242.11337411072765,11.101026764154206,8,10,80.0,29.59691071732202,-1.7561128811137694,16.522917577193162,13.56060606060606
20,40,0.7,0.6,-0.1,60,1,10000,44376.19584655694,34376.19584655694,343.76195846556936,464.3247697231935,5.698514595587582,11.404839998267018,-7.474922048502113,62.1404750803791,31.09446105969291,132,99,33,75.0,360.05956416780435,-97.30439494041816,1812.1213361390892,-242.11337411072765,11.101026764154206,8,10,80.0,29.59691071732202,-1.7561128811137694,16.522917577193162,13.56060606060606
20,40,0.7,0.5,-0.1,60,1,10000,41838.60616248853,31838.606162488533,318.3860616248853,427.0254601167129,5.696299622577597,11.737334801441573,-7.387801713065451,57.82296941870302,29.82688823305706,133,99,34,74.43609022556392,339.4346925319721,-96.7307638031214,1812.1213361390892,-242.11337411072765,10.217576278817011,9,10,90.0,31.41101800709305,-1.7857048928933583,15.79572666527929,12.954887218045112
20,40,0.65,0.5,-0.1,60,1,10000,41838.60616248853,31838.606162488533,318.3860616248853,427.0254601167129,5.696299622577597,11.737334801441573,-7.387801713065451,57.82296941870302,29.82688823305706,133,99,34,74.43609022556392,339.4346925319721,-96.7307638031214,1812.1213361390892,-242.11337411072765,10.217576278817011,9,10,90.0,31.41101800709305,-1.7857048928933583,15.79572666527929,12.954887218045112
20,40,0.55,0.6,-0.1,50,1,10000,42547.155684212725,32547.155684212725,325.47155684212726,437.40445636191384,5.693168225821789,12.084168268890146,-6.6519276999255155,65.78044488428726,30.207538554291812,123,94,29,76.42276422764228,376.3604001801674,-93.44551486330279,2134.0463967932324,-247.82926153268411,13.054953104615777,8,10,80.0,25.671291533635564,-2.111147075255504,16.018609833182897,13.983739837398375
20,40,0.7,0.6,-0.1,50,1,10000,42547.155684212725,32547.155684212725,325.47155684212726,437.40445636191384,5.693168225821789,12.084168268890146,-6.6519276999255155,65.78044488428726,30.207538554291812,123,94,29,76.42276422764228,376.3604001801674,-93.44551486330279,2134.0463967932324,-247.82926153268411,13.054953104615777,8,10,80.0,25.671291533635564,-2.111147075255504,16.018609833182897,13.983739837398375
20,40,0.6000000000000001,0.6,-0.1,50,1,10000,42547.155684212725,32547.155684212725,325.47155684212726,437.40445636191384,5.693168225821789,12.084168268890146,-6.6519276999255155,65.78044488428726,30.207538554291812,123,94,29,76.42276422764228,376.3604001801674,-93.44551486330279,2134.0463967932324,-247.82926153268411,13.054953104615777,8,10,80.0,25.671291533635564,-2.111147075255504,16.018609833182897,13.983739837398375
20,40,0.65,0.6,-0.1,50,1,10000,42547.155684212725,32547.155684212725,325.47155684212726,437.40445636191384,5.693168225821789,12.084168268890146,-6.6519276999255155,65.78044488428726,30.207538554291812,123,94,29,76.42276422764228,376.3604001801674,-93.44551486330279,2134.0463967932324,-247.82926153268411,13.054953104615777,8,10,80.0,25.671291533635564,-2.111147075255504,16.018609833182897,13.983739837398375
20,40,0.5,0.6,-0.1,50,1,10000,42547.155684212725,32547.155684212725,325.47155684212726,437.40445636191384,5.693168225821789,12.084168268890146,-6.6519276999255155,65.78044488428726,30.207538554291812,123,94,29,76.42276422764228,376.3604001801674,-93.44551486330279,2134.0463967932324,-247.82926153268411,13.054953104615777,8,10,80.0,25.671291533635564,-2.111147075255504,16.018609833182897,13.983739837398375
20,45,0.65,0.7,-0.1,50,1,10000,46071.328020016044,36071.328020016044,360.7132802001604,489.43468448101675,5.679206545851315,10.932866478670013,-5.819420654678709,84.13426950875757,32.0257582428862,115,91,24,79.13043478260869,413.78284267840905,-95.31190331383125,2126.0104394792897,-239.50256215773504,16.460972420793375,8,10,80.0,30.346354017566114,-1.8978980744659424,16.724454256121643,14.791304347826086
20,45,0.6000000000000001,0.7,-0.1,50,1,10000,46071.328020016044,36071.328020016044,360.7132802001604,489.43468448101675,5.679206545851315,10.932866478670013,-5.819420654678709,84.13426950875757,32.0257582428862,115,91,24,79.13043478260869,413.78284267840905,-95.31190331383125,2126.0104394792897,-239.50256215773504,16.460972420793375,8,10,80.0,30.346354017566114,-1.8978980744659424,16.724454256121643,14.791304347826086
20,45,0.7,0.6,-0.1,50,5,10000,37917.344813015035,27917.344813015035,279.17344813015035,370.1093321757775,5.678104710318263,13.188928251085137,-4.8516349236341245,76.31475174545272,27.784567381757398,115,94,21,81.73913043478261,322.3802560580218,-94.44758363995636,1323.5457404129959,-239.50256215773504,15.278690849093184,9,10,90.0,29.147992775707877,-0.5387171829893012,14.12557685516972,13.252173913043478
20,45,0.65,0.6,-0.1,50,3,10000,37917.344813015035,27917.344813015035,279.17344813015035,370.1093321757775,5.678104710318263,13.188928251085137,-4.8516349236341245,76.31475174545272,27.784567381757398,115,94,21,81.73913043478261,322.3802560580218,-94.44758363995636,1323.5457404129959,-239.50256215773504,15.278690849093184,9,10,90.0,29.147992775707877,-0.5387171829893012,14.12557685516972,13.252173913043478
20,45,0.65,0.6,-0.1,50,5,10000,37917.344813015035,27917.344813015035,279.17344813015035,370.1093321757775,5.678104710318263,13.188928251085137,-4.8516349236341245,76.31475174545272,27.784567381757398,115,94,21,81.73913043478261,322.3802560580218,-94.44758363995636,1323.5457404129959,-239.50256215773504,15.278690849093184,9,10,90.0,29.147992775707877,-0.5387171829893012,14.12557685516972,13.252173913043478
20,45,0.6000000000000001,0.6,-0.1,50,5,10000,37917.344813015035,27917.344813015035,279.17344813015035,370.1093321757775,5.678104710318263,13.188928251085137,-4.8516349236341245,76.31475174545272,27.784567381757398,115,94,21,81.73913043478261,322.3802560580218,-94.44758363995636,1323.5457404129959,-239.50256215773504,15.278690849093184,9,10,90.0,29.147992775707877,-0.5387171829893012,14.12557685516972,13.252173913043478
20,45,0.6000000000000001,0.7,-0.1,60,1,10000,48300.34480430234,38300.34480430234,383.00344804302335,522.6798103725419,5.676405440972436,11.18287243017185,-7.229223401485868,72.32697667551571,33.078699513103075,122,94,28,77.04918032786885,410.97783890809046,-98.50095455709142,2094.860230789429,-242.11337411072765,14.007085743870832,9,10,90.0,32.69296787327809,-0.2869144254882272,17.26429694559622,14.368852459016393
20,45,0.65,0.7,-0.1,60,1,10000,48300.34480430234,38300.34480430234,383.00344804302335,522.6798103725419,5.676405440972436,11.18287243017185,-7.229223401485868,72.32697667551571,33.078699513103075,122,94,28,77.04918032786885,410.97783890809046,-98.50095455709142,2094.860230789429,-242.11337411072765,14.007085743870832,9,10,90.0,32.69296787327809,-0.2869144254882272,17.26429694559622,14.368852459016393
20,50,0.6000000000000001,0.7,-0.1,50,1,10000,43749.7202276855,33749.7202276855,337.49720227685503,455.08359178756416,5.670440664863751,11.014304430878319,-6.796954809039773,66.97870606965144,30.948007013496596,102,82,20,80.3921568627451,427.55952889696505,-99.49018953144193,1902.7890582684156,-224.45608066470407,17.619768107121327,9,10,90.0,29.937645329423958,-0.0889957151315568,15.875093170391551,15.029411764705882
20,50,0.65,0.7,-0.1,50,1,10000,43749.7202276855,33749.7202276855,337.49720227685503,455.08359178756416,5.670440664863751,11.014304430878319,-6.796954809039773,66.97870606965144,30.948007013496596,102,82,20,80.3921568627451,427.55952889696505,-99.49018953144193,1902.7890582684156,-224.45608066470407,17.619768107121327,9,10,90.0,29.937645329423958,-0.0889957151315568,15.875093170391551,15.029411764705882
20,50,0.7,0.7,-0.1,50,1,10000,43749.7202276855,33749.7202276855,337.49720227685503,455.08359178756416,5.670440664863751,11.014304430878319,-6.796954809039773,66.97870606965144,30.948007013496596,102,82,20,80.3921568627451,427.55952889696505,-99.49018953144193,1902.7890582684156,-224.45608066470407,17.619768107121327,9,10,90.0,29.937645329423958,-0.0889957151315568,15.875093170391551,15.029411764705882
20,40,0.55,0.5,-0.1,50,1,10000,39754.651470137556,29754.651470137556,297.54651470137554,396.66485118966114,5.667755831092891,12.360520224277675,-5.824019174081883,68.13419431093477,28.86868808224033,124,94,30,75.80645161290323,348.15619851646994,-95.47430629077978,1602.889810034713,-247.82926153268411,11.425999982611268,8,10,80.0,26.320648559980796,-1.8090818249449137,15.17088947611806,13.330645161290322
20,40,0.6000000000000001,0.5,-0.1,50,1,10000,39754.651470137556,29754.651470137556,297.54651470137554,396.66485118966114,5.667755831092891,12.360520224277675,-5.824019174081883,68.13419431093477,28.86868808224033,124,94,30,75.80645161290323,348.15619851646994,-95.47430629077978,1602.889810034713,-247.82926153268411,11.425999982611268,8,10,80.0,26.320648559980796,-1.8090818249449137,15.17088947611806,13.330645161290322
20,40,0.65,0.5,-0.1,50,1,10000,39754.651470137556,29754.651470137556,297.54651470137554,396.66485118966114,5.667755831092891,12.360520224277675,-5.824019174081883,68.13419431093477,28.86868808224033,124,94,30,75.80645161290323,348.15619851646994,-95.47430629077978,1602.889810034713,-247.82926153268411,11.425999982611268,8,10,80.0,26.320648559980796,-1.8090818249449137,15.17088947611806,13.330645161290322
20,40,0.7,0.5,-0.1,50,1,10000,39754.651470137556,29754.651470137556,297.54651470137554,396.66485118966114,5.667755831092891,12.360520224277675,-5.824019174081883,68.13419431093477,28.86868808224033,124,94,30,75.80645161290323,348.15619851646994,-95.47430629077978,1602.889810034713,-247.82926153268411,11.425999982611268,8,10,80.0,26.320648559980796,-1.8090818249449137,15.17088947611806,13.330645161290322
20,45,0.65,0.5,-0.1,50,1,10000,42592.15253078748,32592.152530787484,325.92152530787484,438.0645273500076,5.6635633989063665,11.371050302473773,-5.523281789193481,79.34178455996603,30.398694264190524,114,90,24,78.94736842105263,392.4691059827428,-106.28778740450355,1903.3680734962984,-242.6408325899058,13.846926193262023,8,10,80.0,29.302914226693932,-0.5594507197605236,15.725277655298635,13.982456140350877
20,45,0.6000000000000001,0.5,-0.1,50,1,10000,42592.15253078748,32592.152530787484,325.92152530787484,438.0645273500076,5.6635633989063665,11.371050302473773,-5.523281789193481,79.34178455996603,30.398694264190524,114,90,24,78.94736842105263,392.4691059827428,-106.28778740450355,1903.3680734962984,-242.6408325899058,13.846926193262023,8,10,80.0,29.302914226693932,-0.5594507197605236,15.725277655298635,13.982456140350877
20,50,0.6000000000000001,0.6,-0.1,50,1,10000,42775.78037828063,32775.78037828063,327.7578037828063,440.7593793137016,5.66322748627654,11.000659790445043,-6.801383006253984,64.8283884675427,30.497202239452108,102,82,20,80.3921568627451,412.85733695241015,-99.49018953144193,1902.7890582684156,-224.45608066470407,17.01388940434104,9,10,90.0,27.621178226311937,-0.08944735841995843,15.582634556243633,14.794117647058824
20,50,0.7,0.6,-0.1,50,1,10000,42775.78037828063,32775.78037828063,327.7578037828063,440.7593793137016,5.66322748627654,11.000659790445043,-6.801383006253984,64.8283884675427,30.497202239452108,102,82,20,80.3921568627451,412.85733695241015,-99.49018953144193,1902.7890582684156,-224.45608066470407,17.01388940434104,9,10,90.0,27.621178226311937,-0.08944735841995843,15.582634556243633,14.794117647058824
20,50,0.55,0.6,-0.1,50,1,10000,42775.78037828063,32775.78037828063,327.7578037828063,440.7593793137016,5.66322748627654,11.000659790445043,-6.801383006253984,64.8283884675427,30.497202239452108,102,82,20,80.3921568627451,412.85733695241015,-99.49018953144193,1902.7890582684156,-224.45608066470407,17.01388940434104,9,10,90.0,27.621178226311937,-0.08944735841995843,15.582634556243633,14.794117647058824
20,50,0.65,0.6,-0.1,50,1,10000,42775.78037828063,32775.78037828063,327.7578037828063,440.7593793137016,5.66322748627654,11.000659790445043,-6.801383006253984,64.8283884675427,30.497202239452108,102,82,20,80.3921568627451,412.85733695241015,-99.49018953144193,1902.7890582684156,-224.45608066470407,17.01388940434104,9,10,90.0,27.621178226311937,-0.08944735841995843,15.582634556243633,14.794117647058824
20,40,0.7,0.7,-0.1,60,1,10000,46164.4907988075,36164.4907988075,361.644907988075,490.8190761421759,5.636547842065865,11.239336793491372,-8.065920269927867,60.87309309909171,32.32614810364889,130,97,33,74.61538461538461,382.8278670783714,-94.6539470816308,1532.7269044594216,-242.11337411072765,11.888378108002359,8,10,80.0,31.8695082481534,-1.775987764754905,17.01870651213192,13.938461538461539
20,40,0.65,0.7,-0.1,60,1,10000,46164.4907988075,36164.4907988075,361.644907988075,490.8190761421759,5.636547842065865,11.239336793491372,-8.065920269927867,60.87309309909171,32.32614810364889,130,97,33,74.61538461538461,382.8278670783714,-94.6539470816308,1532.7269044594216,-242.11337411072765,11.888378108002359,8,10,80.0,31.8695082481534,-1.775987764754905,17.01870651213192,13.938461538461539
20,50,0.6000000000000001,0.4,-0.1,60,1,10000,42527.02233021562,32527.022330215623,325.27022330215624,437.10915116371973,5.631365914441407,11.76787055404145,-7.622155955308502,57.368462626155356,30.549645000382963,114,89,25,78.0701754385965,367.77895251456704,-109.42764958600277,2026.643170793413,-289.31975937156943,11.964919980510432,10,10,100.0,32.70923625427671,1.8720825713077982,15.503666775783827,13.210526315789474
20,50,0.5,0.6,-0.1,60,1,10000,47177.60773520412,37177.60773520412,371.77607735204117,505.90285395481305,5.630581824509348,10.606272870501844,-7.649192955666178,66.16199275854899,32.845358668545614,117,92,25,78.63247863247864,405.67103061437393,-108.46943532508656,2094.860230789429,-289.31975937156943,13.76304198677458,10,10,100.0,29.966104133008976,1.8561785213571103,16.707155940254374,14.179487179487179
20,50,0.7,0.6,-0.1,60,1,10000,47177.60773520412,37177.60773520412,371.77607735204117,505.90285395481305,5.630581824509348,10.606272870501844,-7.649192955666178,66.16199275854899,32.845358668545614,117,92,25,78.63247863247864,405.67103061437393,-108.46943532508656,2094.860230789429,-289.31975937156943,13.76304198677458,10,10,100.0,29.966104133008976,1.8561785213571103,16.707155940254374,14.179487179487179
20,50,0.65,0.6,-0.1,60,1,10000,47177.60773520412,37177.60773520412,371.77607735204117,505.90285395481305,5.630581824509348,10.606272870501844,-7.649192955666178,66.16199275854899,32.845358668545614,117,92,25,78.63247863247864,405.67103061437393,-108.46943532508656,2094.860230789429,-289.31975937156943,13.76304198677458,10,10,100.0,29.966104133008976,1.8561785213571103,16.707155940254374,14.179487179487179
