near_dte,far_dte,target_delta,profit_target,stop_loss,vix_min,vix_max,dte_exit,initial_capital,final_value,total_pnl,total_return_pct,annualized_return_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,calmar_ratio,volatility_pct,total_trades,winning_trades,losing_trades,win_rate_pct,avg_win,avg_loss,largest_win,largest_loss,profit_factor,avg_days_in_trade,positive_months,total_months,positive_months_pct,best_month_pct,worst_month_pct,avg_monthly_return_pct,stability_score,stability_n,below_min_trades
14,45,0.45,0.30000000000000004,-0.4,5,35,5,10000,18377.58274342487,8377.582743424871,83.77582743424871,17.360117591046077,1.752148984398887,2.1435661393287164,-13.963758687291039,1.2435141271359034,8.200301518376166,83,56,27,67.46987951807229,239.70776366476113,-177.37247341232782,741.9641167222933,-566.9336698550652,2.8029809158471246,12.91566265060241,29,45,64.44444444444444,6.924602726250839,-4.5197273397892594,1.3292304102657966,1.280781741307132,307,
14,45,0.45,0.30000000000000004,-0.4,10,35,5,10000,18377.58274342487,8377.582743424871,83.77582743424871,17.360117591046077,1.752148984398887,2.1435661393287164,-13.963758687291039,1.2435141271359034,8.200301518376166,83,56,27,67.46987951807229,239.70776366476113,-177.37247341232782,741.9641167222933,-566.9336698550652,2.8029809158471246,12.91566265060241,29,45,64.44444444444444,6.924602726250839,-4.5197273397892594,1.3292304102657966,1.1952824874742873,342,
14,45,0.45,0.30000000000000004,-0.4,5,45,5,10000,18377.58274342487,8377.582743424871,83.77582743424871,17.360117591046077,1.752148984398887,2.1435661393287164,-13.963758687291039,1.2435141271359034,8.200301518376166,83,56,27,67.46987951807229,239.70776366476113,-177.37247341232782,741.9641167222933,-566.9336698550652,2.8029809158471246,12.91566265060241,29,45,64.44444444444444,6.924602726250839,-4.5197273397892594,1.3292304102657966,1.1723405736811585,106,
14,45,0.45,0.5,-0.5,5,25,5,10000,18371.741862951847,8371.741862951847,83.71741862951848,17.350304713777277,1.7255006887290285,2.1294455196690114,-15.008116039308335,1.1560614715620818,8.326063446278878,80,53,27,66.25,259.7861879789856,-190.3678096394625,893.4242968500167,-566.9336698550652,2.6787652085606184,13.2125,28,45,62.22222222222222,7.969792556964683,-4.529041934217659,1.3338936898374223,1.4415852397698192,118,
14,45,0.45,0.6,-0.5,5,25,5,10000,18371.741862951847,8371.741862951847,83.71741862951848,17.350304713777277,1.7255006887290285,2.1294455196690114,-15.008116039308335,1.1560614715620818,8.326063446278878,80,53,27,66.25,259.7861879789856,-190.3678096394625,893.4242968500167,-566.9336698550652,2.6787652085606184,13.2125,28,45,62.22222222222222,7.969792556964683,-4.529041934217659,1.3338936898374223,1.5668321803435512,30,
14,45,0.45,0.30000000000000004,-0.5,5,30,5,10000,18165.05971365916,8165.0597136591605,81.65059713659161,17.00158199623707,1.7244999349560428,2.1022336061036357,-14.050497015650517,1.210318988732946,8.151756961792165,81,56,25,69.1358024691358,238.22414173986206,-196.79187936416852,741.9641167222933,-566.9336698550652,2.711606186299026,12.925925925925926,29,45,64.44444444444444,6.93069671051485,-4.519868896748114,1.3020810869767037,1.2696144743415778,355,
14,45,0.45,0.30000000000000004,-0.5,10,30,5,10000,18165.05971365916,8165.0597136591605,81.65059713659161,17.00158199623707,1.7244999349560428,2.1022336061036357,-14.050497015650517,1.210318988732946,8.151756961792165,81,56,25,69.1358024691358,238.22414173986206,-196.79187936416852,741.9641167222933,-566.9336698550652,2.711606186299026,12.925925925925926,29,45,64.44444444444444,6.93069671051485,-4.519868896748114,1.3020810869767037,1.1893345748412034,395,
14,45,0.45,0.6,-0.4,10,25,5,10000,18383.181762430682,8383.181762430682,83.83181762430682,17.3695219754739,1.7234660030373163,2.1020776934073466,-14.92256363027811,1.1639770756434151,8.346425531793992,80,53,27,66.25,259.7861879789856,-189.94410965876483,893.4242968500167,-566.9336698550652,2.6847406124265225,13.175,28,45,62.22222222222222,7.96300553986018,-4.529041934217659,1.3351995700981358,1.5082619746952726,33,
14,45,0.45,0.5,-0.4,10,25,5,10000,18383.181762430682,8383.181762430682,83.83181762430682,17.3695219754739,1.7234660030373163,2.1020776934073466,-14.92256363027811,1.1639770756434151,8.346425531793992,80,53,27,66.25,259.7861879789856,-189.94410965876483,893.4242968500167,-566.9336698550652,2.6847406124265225,13.175,28,45,62.22222222222222,7.96300553986018,-4.529041934217659,1.3351995700981358,1.3514947120102934,132,
14,45,0.45,0.30000000000000004,-0.5,5,40,5,10000,18165.454364065125,8165.4543640651245,81.65454364065124,17.00225064648968,1.7146402168797983,2.0981257758798373,-14.05007861428148,1.2104026232999776,8.201332217761344,83,56,27,67.46987951807229,235.36294341671194,-176.21760102229058,741.9641167222933,-566.9336698550652,2.770212374396221,12.91566265060241,29,45,64.44444444444444,6.930493319658648,-4.5197273397892594,1.303087334253894,1.230441730917941,183,
14,45,0.45,0.30000000000000004,-0.5,10,45,5,10000,18165.454364065125,8165.4543640651245,81.65454364065124,17.00225064648968,1.7146402168797983,2.0981257758798373,-14.05007861428148,1.2104026232999776,8.201332217761344,83,56,27,67.46987951807229,235.36294341671194,-176.21760102229058,741.9641167222933,-566.9336698550652,2.770212374396221,12.91566265060241,29,45,64.44444444444444,6.930493319658648,-4.5197273397892594,1.303087334253894,1.1398093493899164,109,
14,45,0.45,0.30000000000000004,-0.5,10,40,5,10000,18165.454364065125,8165.4543640651245,81.65454364065124,17.00225064648968,1.7146402168797983,2.0981257758798373,-14.05007861428148,1.2104026232999776,8.201332217761344,83,56,27,67.46987951807229,235.36294341671194,-176.21760102229058,741.9641167222933,-566.9336698550652,2.770212374396221,12.91566265060241,29,45,64.44444444444444,6.930493319658648,-4.5197273397892594,1.303087334253894,1.1693797336262866,200,
14,45,0.45,0.30000000000000004,-0.5,5,35,5,10000,18165.454364065125,8165.4543640651245,81.65454364065124,17.00225064648968,1.7146402168797983,2.0981257758798373,-14.05007861428148,1.2104026232999776,8.201332217761344,83,56,27,67.46987951807229,235.36294341671194,-176.21760102229058,741.9641167222933,-566.9336698550652,2.770212374396221,12.91566265060241,29,45,64.44444444444444,6.930493319658648,-4.5197273397892594,1.303087334253894,1.2847679081174856,303,
14,45,0.45,0.30000000000000004,-0.5,5,45,5,10000,18165.454364065125,8165.4543640651245,81.65454364065124,17.00225064648968,1.7146402168797983,2.0981257758798373,-14.05007861428148,1.2104026232999776,8.201332217761344,83,56,27,67.46987951807229,235.36294341671194,-176.21760102229058,741.9641167222933,-566.9336698550652,2.770212374396221,12.91566265060241,29,45,64.44444444444444,6.930493319658648,-4.5197273397892594,1.303087334253894,1.180332735514026,104,
14,45,0.45,0.30000000000000004,-0.5,10,35,5,10000,18165.454364065125,8165.4543640651245,81.65454364065124,17.00225064648968,1.7146402168797983,2.0981257758798373,-14.05007861428148,1.2104026232999776,8.201332217761344,83,56,27,67.46987951807229,235.36294341671194,-176.21760102229058,741.9641167222933,-566.9336698550652,2.770212374396221,12.91566265060241,29,45,64.44444444444444,6.930493319658648,-4.5197273397892594,1.303087334253894,1.2039682938407832,336,
14,45,0.45,0.4,-0.5,10,25,5,10000,18195.97368152811,8195.97368152811,81.9597368152811,17.05392667390029,1.7056255591436538,2.0934360546145303,-15.008116039308335,1.136313620525967,8.271985156296989,81,54,27,66.66666666666666,251.74444039745373,-190.3678096394625,741.9641167222933,-566.9336698550652,2.6448215260156895,13.135802469135802,28,45,62.22222222222222,7.969792556964683,-4.529041934217659,1.3116895187071191,1.28563677459503,263,
14,45,0.45,0.4,-0.5,5,25,5,10000,18195.97368152811,8195.97368152811,81.9597368152811,17.05392667390029,1.7056255591436538,2.0934360546145303,-15.008116039308335,1.136313620525967,8.271985156296989,81,54,27,66.66666666666666,251.74444039745373,-190.3678096394625,741.9641167222933,-566.9336698550652,2.6448215260156895,13.135802469135802,28,45,62.22222222222222,7.969792556964683,-4.529041934217659,1.3116895187071191,1.356367470553173,241,
14,45,0.45,0.4,-0.4,5,25,5,10000,18207.413581006946,8207.413581006946,82.07413581006946,17.073280522629865,1.7036041058043103,2.0665573047158543,-14.92256363027811,1.1441251614426302,8.292552090555695,81,54,27,66.66666666666666,251.74444039745373,-189.94410965876483,741.9641167222933,-566.9336698550652,2.650721213200171,13.098765432098766,28,45,62.22222222222222,7.96300553986018,-4.529041934217659,1.313009829463695,1.3509963986022024,247,
14,39,0.45,0.30000000000000004,-0.5,10,25,5,10000,18773.564192193116,8773.564192193116,87.73564192193116,18.020085606527992,1.7017907662168619,2.079407972233585,-15.731948770566259,1.1454452254664553,8.800771801570768,95,68,27,71.57894736842105,216.33130998556632,-206.98605169733403,776.6090733459314,-528.5620936725428,2.6322276591405522,12.536842105263158,27,45,60.0,7.072224594070908,-6.000134939593527,1.3503744874122041,1.1651012222783932,306,
14,39,0.45,0.30000000000000004,-0.5,5,25,5,10000,18773.564192193116,8773.564192193116,87.73564192193116,18.020085606527992,1.7017907662168619,2.079407972233585,-15.731948770566259,1.1454452254664553,8.800771801570768,95,68,27,71.57894736842105,216.33130998556632,-206.98605169733403,776.6090733459314,-528.5620936725428,2.6322276591405522,12.536842105263158,27,45,60.0,7.072224594070908,-6.000134939593527,1.3503744874122041,1.2359378421736553,278,
14,39,0.45,0.30000000000000004,-0.5,10,40,5,10000,18529.982089607467,8529.982089607467,85.29982089607468,17.615345143200468,1.6277568963996905,1.93379864776464,-15.830503065473806,1.1127470220210114,9.000714224335397,94,66,28,70.2127659574468,219.43029847288528,-200.05271852162804,776.6090733459314,-528.5620936725428,2.585461294944454,12.553191489361701,26,45,57.77777777777777,7.11067047534788,-6.041318073061463,1.278528512489807,1.0985786621286233,212,
14,39,0.45,0.30000000000000004,-0.5,5,35,5,10000,18529.982089607467,8529.982089607467,85.29982089607468,17.615345143200468,1.6277568963996905,1.93379864776464,-15.830503065473806,1.1127470220210114,9.000714224335397,94,66,28,70.2127659574468,219.43029847288528,-200.05271852162804,776.6090733459314,-528.5620936725428,2.585461294944454,12.553191489361701,26,45,57.77777777777777,7.11067047534788,-6.041318073061463,1.278528512489807,1.2288319105237757,317,
14,39,0.45,0.30000000000000004,-0.5,5,45,5,10000,18529.982089607467,8529.982089607467,85.29982089607468,17.615345143200468,1.6277568963996905,1.93379864776464,-15.830503065473806,1.1127470220210114,9.000714224335397,94,66,28,70.2127659574468,219.43029847288528,-200.05271852162804,776.6090733459314,-528.5620936725428,2.585461294944454,12.553191489361701,26,45,57.77777777777777,7.11067047534788,-6.041318073061463,1.278528512489807,1.142171156126086,107,
14,39,0.45,0.30000000000000004,-0.5,10,45,5,10000,18529.982089607467,8529.982089607467,85.29982089607468,17.615345143200468,1.6277568963996905,1.93379864776464,-15.830503065473806,1.1127470220210114,9.000714224335397,94,66,28,70.2127659574468,219.43029847288528,-200.05271852162804,776.6090733459314,-528.5620936725428,2.585461294944454,12.553191489361701,26,45,57.77777777777777,7.11067047534788,-6.041318073061463,1.278528512489807,1.1016918554846704,113,
14,39,0.45,0.30000000000000004,-0.5,10,35,5,10000,18529.982089607467,8529.982089607467,85.29982089607468,17.615345143200468,1.6277568963996905,1.93379864776464,-15.830503065473806,1.1127470220210114,9.000714224335397,94,66,28,70.2127659574468,219.43029847288528,-200.05271852162804,776.6090733459314,-528.5620936725428,2.585461294944454,12.553191489361701,26,45,57.77777777777777,7.11067047534788,-6.041318073061463,1.278528512489807,1.1453779594019742,354,
14,39,0.45,0.30000000000000004,-0.5,5,40,5,10000,18529.982089607467,8529.982089607467,85.29982089607468,17.615345143200468,1.6277568963996905,1.93379864776464,-15.830503065473806,1.1127470220210114,9.000714224335397,94,66,28,70.2127659574468,219.43029847288528,-200.05271852162804,776.6090733459314,-528.5620936725428,2.585461294944454,12.553191489361701,26,45,57.77777777777777,7.11067047534788,-6.041318073061463,1.278528512489807,1.1733787581470785,191,
14,45,0.45,0.4,-0.19999999999999996,10,50,5,10000,17193.19227113262,7193.192271132619,71.9319227113262,15.321442407381113,1.6227345221411724,1.815471183299165,-13.633630907442178,1.1240869285069293,7.7509014191151016,84,55,29,65.47619047619048,237.31218200721074,-193.3959482618991,690.5331386685147,-480.4127262190464,2.3272195306553853,12.607142857142858,26,45,57.77777777777777,6.088794152670429,-4.649042233951195,1.1895923970693072,0.8417312612004156,9,
