dte,short_delta,long_delta,profit_target,stop_loss,dte_min,iv_percentile,initial_capital,final_value,total_pnl,total_return_pct,annualized_return_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,calmar_ratio,volatility_pct,total_trades,winning_trades,losing_trades,win_rate_pct,avg_win,avg_loss,largest_win,largest_loss,profit_factor,positive_months,total_months,positive_months_pct,best_month_pct,worst_month_pct,avg_monthly_return_pct,avg_days_in_trade
30,0.55,0.1,0.5,0.5,25,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.55,0.1,0.9,0.75,17,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.6,0.1,0.8,0.75,18,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.6,0.1,0.7000000000000001,0.75,21,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.6,0.1,0.9,0.5,24,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.6,0.1,0.6,1.0,16,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.6,0.1,0.15,4.0,2,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.1365775152725448,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.6,0.1,0.3,4.0,9,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.1365775152725448,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.55,0.1,0.4,4.5,3,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.1365775152725448,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.6,0.1,0.65,4.5,8,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.1365775152725448,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.55,0.1,0.5,0.75,18,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.6,0.1,0.6,0.75,25,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.55,0.1,0.6,1.0,17,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.6,0.1,0.7000000000000001,1.0,23,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.6,0.1,0.7000000000000001,0.5,23,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.6,0.1,0.6,0.5,21,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.6,0.1,0.7000000000000001,0.75,24,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.55,0.1,0.8,1.0,18,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.55,0.1,0.7000000000000001,0.5,23,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.6,0.1,0.5,0.75,25,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.6,0.1,0.8,0.75,23,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.6,0.1,0.5,0.5,19,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.6,0.1,0.9,0.75,25,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.6,0.1,0.7000000000000001,1.0,21,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.55,0.1,0.7000000000000001,0.75,25,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.6,0.1,0.8,0.5,21,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.55,0.1,0.8,1.0,24,80,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514,1.0
30,0.6,0.15000000000000002,0.7000000000000001,0.5,20,80,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433267,-0.13657852061850248,-5.674261776679195,1.1558896651997979,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919,1.0
30,0.6,0.15000000000000002,0.8,0.5,25,80,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433267,-0.13657852061850248,-5.674261776679195,1.1558896651997979,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919,1.0
30,0.6,0.15000000000000002,0.7000000000000001,1.0,15,80,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433267,-0.13657852061850248,-5.674261776679195,1.1558896651997979,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919,1.0
30,0.6,0.15000000000000002,0.8,1.0,18,80,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433267,-0.13657852061850248,-5.674261776679195,1.1558896651997979,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919,1.0
30,0.6,0.15000000000000002,0.8,0.5,23,80,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433267,-0.13657852061850248,-5.674261776679195,1.1558896651997979,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919,1.0
30,0.6,0.15000000000000002,0.8,1.0,25,80,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433267,-0.13657852061850248,-5.674261776679195,1.1558896651997979,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919,1.0
30,0.6,0.15000000000000002,0.7000000000000001,1.0,19,80,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433267,-0.13657852061850248,-5.674261776679195,1.1558896651997979,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919,1.0
30,0.6,0.15000000000000002,0.5,1.0,24,80,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433267,-0.13657852061850248,-5.674261776679195,1.1558896651997979,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919,1.0
30,0.6,0.15000000000000002,0.7000000000000001,0.75,20,80,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433267,-0.13657852061850248,-5.674261776679195,1.1558896651997979,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919,1.0
30,0.6,0.15000000000000002,0.5,0.5,25,80,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433267,-0.13657852061850248,-5.674261776679195,1.1558896651997979,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919,1.0
30,0.6,0.15000000000000002,0.6,0.75,25,80,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433267,-0.13657852061850248,-5.674261776679195,1.1558896651997979,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919,1.0
30,0.6,0.15000000000000002,0.7000000000000001,0.5,19,80,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433267,-0.13657852061850248,-5.674261776679195,1.1558896651997979,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919,1.0
30,0.6,0.15,0.7,3.5,5,80,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433269,-0.1365785206185024,-5.674261776679195,1.155889665199798,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919,1.0
30,0.6,0.15,0.5,5.0,2,80,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433269,-0.1365785206185024,-5.674261776679195,1.155889665199798,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919,1.0
30,0.6,0.15,0.55,3.0,9,80,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433269,-0.1365785206185024,-5.674261776679195,1.155889665199798,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919,1.0
30,0.6,0.15,0.25,4.0,3,80,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433269,-0.1365785206185024,-5.674261776679195,1.155889665199798,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919,1.0
30,0.55,0.2,0.2,5.0,8,80,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.557128194684847,-1.412935675269141,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353,1.0
30,0.6,0.2,0.65,3.5,1,80,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.557128194684847,-1.412935675269141,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353,1.0
30,0.6,0.2,0.5,3.5,6,80,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.557128194684847,-1.412935675269141,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353,1.0
30,0.55,0.2,0.45,2.5,2,80,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.557128194684847,-1.412935675269141,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353,1.0
30,0.6,0.2,0.55,3.5,14,80,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.557128194684847,-1.412935675269141,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353,1.0
30,0.6,0.2,0.55,4.0,5,80,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.557128194684847,-1.412935675269141,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353,1.0
30,0.6,0.2,0.3,3.0,3,80,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.557128194684847,-1.412935675269141,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353,1.0
30,0.6,0.2,0.7000000000000001,0.5,24,80,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.5571281946848465,-1.4129356752691413,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353,1.0
30,0.55,0.2,0.7000000000000001,0.75,22,80,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.5571281946848465,-1.4129356752691413,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353,1.0
30,0.6,0.2,0.6,0.25,22,80,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.5571281946848465,-1.4129356752691413,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353,1.0
30,0.6,0.2,0.9,0.5,25,80,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.5571281946848465,-1.4129356752691413,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353,1.0
30,0.6,0.2,0.9,0.75,12,80,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.5571281946848465,-1.4129356752691413,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353,1.0
30,0.55,0.2,0.8,0.75,25,80,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.5571281946848465,-1.4129356752691413,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353,1.0
30,0.6,0.2,0.7000000000000001,0.5,21,80,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.5571281946848465,-1.4129356752691413,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353,1.0
30,0.6,0.2,0.9,0.75,22,80,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.5571281946848465,-1.4129356752691413,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353,1.0
30,0.6,0.2,0.6,0.5,25,80,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.5571281946848465,-1.4129356752691413,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353,1.0
30,0.6,0.2,0.9,0.5,23,80,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.5571281946848465,-1.4129356752691413,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353,1.0
30,0.6,0.25,0.5,0.5,23,80,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273,1.0
30,0.55,0.25,0.6,0.25,25,80,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273,1.0
30,0.6,0.25,0.3,4.0,11,80,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273,1.0
30,0.6,0.25,0.65,4.5,3,80,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273,1.0
30,0.55,0.25,0.7,4.0,13,80,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273,1.0
30,0.55,0.25,0.45,4.5,6,80,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273,1.0
30,0.6,0.25,0.5,5.0,15,80,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273,1.0
30,0.55,0.25,0.9,0.5,22,80,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273,1.0
30,0.6,0.25,0.4,0.75,13,80,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273,1.0
30,0.6,0.25,0.9,0.25,25,80,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273,1.0
30,0.55,0.25,0.9,0.5,16,80,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273,1.0
30,0.6,0.25,0.8,0.5,22,80,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273,1.0
30,0.6,0.25,0.9,0.5,19,80,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273,1.0
30,0.55,0.25,0.9,0.5,18,80,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273,1.0
30,0.55,0.25,0.5,0.5,24,80,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273,1.0
